time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 1 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Masato Matsuura (松浦 勝人, Matsuura Masato, born October 1, 1964 in Yokohama, Japan), better known by his stage name Max Matsuura (松浦 マックス, Matsuura Makkusu), is a Japanese record producer and businessman.",0,0,,2589136
"September 5 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"His weekly radio program, Max Matsuura Work, Work, Play for Fun! (max matsuura 仕事が遊びで遊びが仕事), started on September 5, 2009, and it is broadcast every Sunday, 1:00–1:30 am, on Nippon Broadcasting System.",0,2,== Radio program ==,2589136
every Sunday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,"His weekly radio program, Max Matsuura Work, Work, Play for Fun! (max matsuura 仕事が遊びで遊びが仕事), started on September 5, 2009, and it is broadcast every Sunday, 1:00–1:30 am, on Nippon Broadcasting System.",0,2,== Radio program ==,2589136
1:00–1:30 am,CD VBP,DIGIT_REGEX_1 HALFDAY_REGEX_1,NUMERAL TIME,,"His weekly radio program, Max Matsuura Work, Work, Play for Fun! (max matsuura 仕事が遊びで遊びが仕事), started on September 5, 2009, and it is broadcast every Sunday, 1:00–1:30 am, on Nippon Broadcasting System.",0,2,== Radio program ==,2589136
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Matsuura was the subject of some controversy when he considered leaving Avex Music Group due to a feud with Tom Yoda.",0,4,== Controversies ==,2589136
March 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2009, Matsuura helped Tetsuya Komuro in the latter's fraud case.",3,4,== Controversies ==,2589136
"July 17 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On July 17, 2011, Matsuura closed his Twitter account due to an intense feud with fans of Korean pop group JYJ.",0,5,== Controversies ==,2589136
2011.7.17,CD,YEAR_REGEX_1,TIME,time_reference,Max Matsuura on Twitter  (TEMPORARILY CLOSED SINCE 2011.7.17),0,13,== External links ==,2589136
