time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
21 March 1921 – 16 October 1986,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
of the twentieth century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,0,0
21 March 1921,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
three years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,0,2
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1945,CD,YEAR_REGEX_1,TIME,time_reference,2,4
later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,2,4
1949,CD,YEAR_REGEX_1,TIME,time_reference,3,4
1951,CD,YEAR_REGEX_1,TIME,time_reference,4,4
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,4
1973,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,6
lasting more than 20 years,VBG JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER NUMERAL TIME,time_reference,0,8
1744,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1727,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1739,CD,YEAR_REGEX_1,TIME,time_reference,1,10
1773,CD,YEAR_REGEX_1,TIME,time_reference,1,10
annually,RB,PERIOD_REGEX,TIME,time_reference,0,12
2008,CD,YEAR_REGEX_1,TIME,time_reference,1,12
2015,CD,YEAR_REGEX_1,TIME,time_reference,1,12
now,RB,TIMELINE_REGEX,TIME,time_reference,1,12
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,14
each year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,14
2017,CD,YEAR_REGEX_1,TIME,time_reference,1,14
2015,CD,YEAR_REGEX_1,TIME,time_reference,2,14
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,14
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,15
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,16
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,16
10 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,0,18
2019,CD,YEAR_REGEX_1,TIME,time_reference,1,19
Previous years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,20
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,23
2018,CD,YEAR_REGEX_1,TIME,time_reference,0,24
