time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"January 9 , 1914 – January 26 , 1985","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1931,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1935,CD,YEAR_REGEX_1,TIME,time_reference,1,1
the early 1940s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,1
1943 and 1946,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,1
1948 to 1951,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,1
1951 and 1956,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,1
1961 and 1972,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,1
the month,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,6,1
January 1985,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,1
1914–1935,CD,YEAR_REGEX_1,TIME,time_reference,1,3
"January 9 , 1914","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4
late twenties,JJ NNS,PREFIX_REGEX_1 DECADE_REGEX,MODIFIER TIME,time_reference,2,4
about a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,4
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,4
1935–1943,CD,YEAR_REGEX_1,TIME,time_reference,1,5
recently,RB,TIMELINE_REGEX,TIME,time_reference,1,6
1936,CD,YEAR_REGEX_1,TIME,time_reference,2,6
April 1937 to April 1938,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,3,6
eight months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,10,6
1939,CD,YEAR_REGEX_1,TIME,time_reference,10,6
the 1939,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,15,6
1940,CD,YEAR_REGEX_1,TIME,time_reference,16,6
1941,CD,YEAR_REGEX_1,TIME,time_reference,19,6
1943–1956,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1944,CD,YEAR_REGEX_1,TIME,time_reference,1,8
nearly four months,RB CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,2,8
1946,CD,YEAR_REGEX_1,TIME,time_reference,5,8
eight months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,8
December 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,8
early 1948,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,8
that August,DT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,10,8
nine months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,11,8
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,13,8
1948,CD,YEAR_REGEX_1,TIME,time_reference,14,8
1956,CD,YEAR_REGEX_1,TIME,time_reference,14,8
May 1949,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,8
the next two years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,15,8
1950,CD,YEAR_REGEX_1,TIME,time_reference,17,8
1951,CD,YEAR_REGEX_1,TIME,time_reference,18,8
1954,CD,YEAR_REGEX_1,TIME,time_reference,19,8
1952,CD,YEAR_REGEX_1,TIME,time_reference,19,8
1953,CD,YEAR_REGEX_1,TIME,time_reference,19,8
1953,CD,YEAR_REGEX_1,TIME,time_reference,19,8
1953–1955,CD,YEAR_REGEX_1,TIME,time_reference,19,8
1955,CD,YEAR_REGEX_1,TIME,time_reference,20,8
four or five years,CD CC CD NNS,BASIC_NUMBER_REGEX_1 LINKAGE_REGEX BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER NUMERAL TIME,time_range,20,8
1951 and 1954,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,10
the 1957,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,10
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,10
of the 1950s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,10
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,10
1956–1985,CD,YEAR_REGEX_1,TIME,time_reference,1,11
September 1956,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,12
1961,CD,YEAR_REGEX_1,TIME,time_reference,4,12
1966,CD,YEAR_REGEX_1,TIME,time_reference,5,12
1972,CD,YEAR_REGEX_1,TIME,time_reference,5,12
1962,CD,YEAR_REGEX_1,TIME,time_reference,8,12
1964,CD,YEAR_REGEX_1,TIME,time_reference,9,12
1965,CD,YEAR_REGEX_1,TIME,time_reference,10,12
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,10,12
1967,CD,YEAR_REGEX_1,TIME,time_reference,11,12
1972,CD,YEAR_REGEX_1,TIME,time_reference,11,12
1975,CD,YEAR_REGEX_1,TIME,time_reference,12,12
September 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,12,12
1979,CD,YEAR_REGEX_1,TIME,time_reference,13,12
1983,CD,YEAR_REGEX_1,TIME,time_reference,14,12
December 1984,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,14,12
"January 26 , 1985","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,15,12
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1938–1959,CD,YEAR_REGEX_1,TIME,time_reference,0,17
