time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
29 August 1949 – 10 November 2020,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Rahayu Supanggah (29 August 1949 – 10 November 2020) was an Indonesian composer.,0,0,,19479694
2007,CD,YEAR_REGEX_1,TIME,time_reference,His compositions for Opera Jawa won the Asian Film Award in 2007.,1,2,== Career ==,19479694
2007,CD,YEAR_REGEX_1,TIME,time_reference,"From 2007 onward, he was resident artist at the Southbank Centre, London.",2,2,== Career ==,19479694
