time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
24 April 1980,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Vincent Peirani (born 24 April 1980) is a French jazz accordionist, vocalist and composer who has played internationally, collaborating with Denis Colin, François Jeanneau, Youn Sun Nah, Émile Parisien, Michel Portal, Louis Sclavis, and Michael Wollny, among others.",0,0,,42444474
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"Vincent Peirani (born 24 April 1980) is a French jazz accordionist, vocalist and composer who has played internationally, collaborating with Denis Colin, François Jeanneau, Youn Sun Nah, Émile Parisien, Michel Portal, Louis Sclavis, and Michael Wollny, among others.",0,0,,42444474
1994 and 1998,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He received several awards, including international awards, between 1994 and 1998, such as the 1998 Prix d’Accordéon Classique of the conservatory.",1,2,== Career ==,42444474
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He received several awards, including international awards, between 1994 and 1998, such as the 1998 Prix d’Accordéon Classique of the conservatory.",1,2,== Career ==,42444474
year,NN,TIME_UNIT_REGEX,TIME,time_reference,He turned to jazz the same year.,2,2,== Career ==,42444474
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2000, Peirani won a First Prize in jazz and a First Prize in music theory and jazz harmony.",3,2,== Career ==,42444474
2001,CD,YEAR_REGEX_1,TIME,time_reference,"From 2001, he studied jazz and improvisation at the Conservatoire de Paris, with Daniel Humair, Dré Pallemaerts, Hervé Sellin, Patrick Moutal (Indian Music), François Théberge, Riccardo Del Fra, and Glenn Ferris.",4,2,== Career ==,42444474
June 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"He graduated with distinction in June 2004, after winning first prize in the national jazz competition of La Défense with saxophonist Vincent Lê Quang in 2003.",5,2,== Career ==,42444474
2003,CD,YEAR_REGEX_1,TIME,time_reference,"He graduated with distinction in June 2004, after winning first prize in the national jazz competition of La Défense with saxophonist Vincent Lê Quang in 2003.",5,2,== Career ==,42444474
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Peirani collaborated in the 2000s in France with Michel Portal, Daniel Humair (Sweet and Sour, 2011), Renaud Garcia-Fons, Louis Sclavis (Dans la nuit), François Jeanneau, Jean-Philippe Muvien (Air Libre), Olivier Calmel (Empreintes, 2007), Youn Sun Nah, Denis Colin, and Anne Paceo.",6,2,== Career ==,42444474
