time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
the 1988,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She won the 1988 Klassik Stiftung Weimar.,1,0,,46416893
1992,CD,YEAR_REGEX_1,TIME,time_reference,"After a period studying at the University of Magdeburg from 1992, she began a career as a concert pianist, performing for example Schumann's Piano Concerto.",2,0,,46416893
the late 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"By the late 1990s, she had furthered her studies, studying vocal performance under Regina Werner at the University of Music and Theatre Leipzig.",3,0,,46416893
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003 she recorded Bach's cantata, O heilges Geist- und Wasserbad, BWV 165, with Gotthold Schwarz, Thomanerchor, Gewandhausorchester, Heike Kumlin and Martin Krumbiegel, singing the alto part.",5,0,,46416893
