time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 9 , 1850 – January 5 , 1891","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1850,CD,YEAR_REGEX_1,TIME,time_reference,0,2
eight years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,3
1854,CD,YEAR_REGEX_1,TIME,time_reference,1,3
nine years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,2,3
1859,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1866,CD,YEAR_REGEX_1,TIME,time_reference,0,5
December 1871,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,5
1872,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1876,CD,YEAR_REGEX_1,TIME,time_reference,7,5
year,NN,TIME_UNIT_REGEX,TIME,time_reference,9,5
1889,CD,YEAR_REGEX_1,TIME,time_reference,9,5
"February 23 , 1877","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7
1878,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1891,CD,YEAR_REGEX_1,TIME,time_reference,0,9
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1891,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1607–1896,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,15
"The Past , Present","DT NNP , NNP",PREFIX_REGEX_1 TIMELINE_REGEX COMMA_REGEX TIMELINE_REGEX,MODIFIER TIME MODIFIER TIME,time_reference,0,16
Future,NNP,TIMELINE_REGEX,TIME,time_reference,0,16
1994,CD,YEAR_REGEX_1,TIME,time_reference,1,16
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1911,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1921,CD,YEAR_REGEX_1,TIME,time_reference,2,20
1893,CD,YEAR_REGEX_1,TIME,time_reference,0,21
of the Century,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,21
