time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 2 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Bill Elliott (born William F. Elliott; October 2, 1951) is an American pianist, bandleader, Hollywood composer and Broadway orchestrator.",0,0,,52729657
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he won a Tony Award for best orchestration for the Broadway musical, An American in Paris.",1,0,,52729657
2012,CD,YEAR_REGEX_1,TIME,time_reference,In 2012 he was nominated for both Tony and Grammy awards for Broadway's Nice Work if You Can Get It.,2,0,,52729657
2017,CD,YEAR_REGEX_1,TIME,time_reference,Elliott won Drama Desk Award for Outstanding Orchestrations in 2017 for the Broadway Musical Bandstand.,3,0,,52729657
Summer,NNP,SEASON_REGEX,TIME,time_reference,"Elliott began as a Los Angeles studio musician, recording with artists such as Stevie Nicks, Smokey Robinson, Donna Summer, Bette Midler, and others.",4,0,,52729657
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Films that feature Elliott's music include Dick Tracy, Nixon, Contact, Independence Day and Wedding Crashers.",7,0,,52729657
of 2016,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2016, Elliott is on the faculty of Boston's Berklee College of Music.",10,0,,52729657
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years ==,1,1,== Early years ==,52729657
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, he graduated from Wayland High School, where he played clarinet in the school band.",1,2,== Early years ==,52729657
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Even as a teenager, he liked swing music, and learned to play Fats Waller-style stride piano, but at the time, this was little more than a hobby because his real interest was the pop music of the day.",3,2,== Early years ==,52729657
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, at age 18, he was invited to come to Los Angeles to perform on a recording by one of his Massachusetts friends, John Compton, who was making his first studio album called In California.",9,2,== Early years ==,52729657
