time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 18 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dong Young-bae (Korean: 동영배; born May 18, 1988), better known by his stage names Taeyang (meaning ""sun"" in Korean) and SOL (when performing in Japan), is a South Korean singer, songwriter and dancer.",0,0,,23374352
sun,NN,WEEK_ABBR_REGEX,TIME,time_reference,"Dong Young-bae (Korean: 동영배; born May 18, 1988), better known by his stage names Taeyang (meaning ""sun"" in Korean) and SOL (when performing in Japan), is a South Korean singer, songwriter and dancer.",0,0,,23374352
Six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Six years later, he made his debut in 2006 as a member of the South Korean boy band Big Bang.",2,0,,23374352
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Six years later, he made his debut in 2006 as a member of the South Korean boy band Big Bang.",2,0,,23374352
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Following the release of several albums and extended plays with his group, Taeyang pursued a solo career in 2008, releasing his first extended play, Hot.",4,0,,23374352
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Hot was followed by his first full-length studio album, Solar (2010), that garnered sales of over 100,000 copies.",6,0,,23374352
2014,CD,YEAR_REGEX_1,TIME,time_reference,"His second studio album, Rise (2014), peaked at number 112 on the US Billboard 200, becoming the highest ranking album by a Korean soloist in the chart, while its lead single, ""Eyes, Nose, Lips"", peaked at number one on the Billboard K-pop Hot 100, giving him his first solo chart-topper on that chart.",7,0,,23374352
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"""Eyes, Nose, Lips"" was awarded Song of the Year at the 2014 Mnet Asian Music Awards and 29th Golden Disc Awards.",8,0,,23374352
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Eyes, Nose, Lips"" was awarded Song of the Year at the 2014 Mnet Asian Music Awards and 29th Golden Disc Awards.",8,0,,23374352
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,"His third studio album, White Night, was released in 2017.",9,0,,23374352
2017,CD,YEAR_REGEX_1,TIME,time_reference,"His third studio album, White Night, was released in 2017.",9,0,,23374352
2006–2008,CD,YEAR_REGEX_1,TIME,time_reference,2006–2008:,1,2,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
the first few years,DT JJ JJ NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL MODIFIER TIME,time_reference,"Dong spent the first few years as a trainee cleaning the studio for the other artists in the company and fetching them water bottles during dance practices, later admitting that current artists at the time weren't friendly towards him or Kwon.",7,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Dong provided the rap verse in singer Wheesung's single ""Player"" on the latter's second album.",8,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
sun,NN,WEEK_ABBR_REGEX,TIME,time_reference,"Choosing the stage-name Taeyang (meaning sun) because ""the sun is the brightest star from the incalculable stars in the universe,"" Taeyang abandoned the idea of rapping to focus on singing.",13,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
the sun,DT NN,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,"Choosing the stage-name Taeyang (meaning sun) because ""the sun is the brightest star from the incalculable stars in the universe,"" Taeyang abandoned the idea of rapping to focus on singing.",13,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2007,CD,YEAR_REGEX_1,TIME,time_reference,"1 – Since 2007, was a moderate success, and included Taeyang's first solo song ""Ma Girl"".",15,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2007,CD,YEAR_REGEX_1,TIME,time_reference,"The group achieved mainstream success with the release of the song ""Lies"" (Korean: 거짓말; Revised Romanization: Geojitmal) from their first extended play Always (2007).",16,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2007,CD,YEAR_REGEX_1,TIME,time_reference,"This was followed by ""Last Farewell"" (Korean: 마지막 인사; Revised Romanization: Majimak Insa) from Hot Issue (2007) and ""Day by Day"" (Korean:하루하루; Revised Romanization: Haru Haru) from Stand Up (2008); both were also chart-toppers.",17,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"This was followed by ""Last Farewell"" (Korean: 마지막 인사; Revised Romanization: Majimak Insa) from Hot Issue (2007) and ""Day by Day"" (Korean:하루하루; Revised Romanization: Haru Haru) from Stand Up (2008); both were also chart-toppers.",17,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"This was followed by ""Last Farewell"" (Korean: 마지막 인사; Revised Romanization: Majimak Insa) from Hot Issue (2007) and ""Day by Day"" (Korean:하루하루; Revised Romanization: Haru Haru) from Stand Up (2008); both were also chart-toppers.",17,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2008,CD,YEAR_REGEX_1,TIME,time_reference,"This was followed by ""Last Farewell"" (Korean: 마지막 인사; Revised Romanization: Majimak Insa) from Hot Issue (2007) and ""Day by Day"" (Korean:하루하루; Revised Romanization: Haru Haru) from Stand Up (2008); both were also chart-toppers.",17,3,== Career == | === 2006–2008: Early beginnings and debut with Big Bang ===,23374352
2008–2012,CD,YEAR_REGEX_1,TIME,time_reference,2008–2012: Solo career development and Solar =,1,4,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
a September,DT NNP,INARTICLE_REGEX MONTH_REGEX,MODIFIER TIME,time_reference,"Initially scheduled for a September release, the project was pushed back due to conflicting schedules with his group.",1,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
May 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Instead, Taeyang released the EP Hot in May 2008, backed by a production team that included 1TYM's Teddy Park, Yang Hyun Suk, Kush, and his fellow member G-Dragon.",2,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
the future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,He later stated that he would do so in the future to fully express and incorporate his thoughts and ideas into his music.,5,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
of 2009,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Throughout the majority of 2009, Taeyang contributed to his group's activities.",10,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
July 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Taeyang's first full-length album Solar was released in July 2010 in two versions: a ""Regular Edition"" and a ""Deluxe Edition"".",14,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
the first day,DT JJ NN,PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"The ""Deluxe Edition"" sold out on the first day of release.",16,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
the 2010,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Taeyang won the ""Best Male Artist"" award at the 2010 Mnet Asian Music Awards.",19,5,== Career == | === 2008–2012: Solo career development and Solar ===,23374352
2013–2016,CD,YEAR_REGEX_1,TIME,time_reference,2013–2016:,1,6,"== Career == | === 2013–2016: Rise, first world tour and collaborations ===",23374352
