time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
24 July 1966,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lǐ Sīsōng; born 24 July 1966) is a Singaporean musician, composer, and record producer.",1,0,,43394874
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, Lee won a Golden Melody Award for Best Composition for his work, ""Cloudy Day"", performed by his apprentice Stefanie Sun.",2,0,,43394874
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 2001, Lee won a Golden Melody Award for Best Composition for his work, ""Cloudy Day"", performed by his apprentice Stefanie Sun.",2,0,,43394874
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"In 2001, Lee won a Golden Melody Award for Best Composition for his work, ""Cloudy Day"", performed by his apprentice Stefanie Sun.",2,0,,43394874
