time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 23 , 1915 – November 25 , 1963","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the early 1940s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,0
1940,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1941,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1942,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1943,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1943,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1944,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1948,CD,YEAR_REGEX_1,TIME,time_reference,1,2
the Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,1,2
1948,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,2
"December 23 , 1915","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4
1912,CD,YEAR_REGEX_1,TIME,time_reference,2,4
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,6,4
1935,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1935,CD,YEAR_REGEX_1,TIME,time_reference,5,7
1935,CD,YEAR_REGEX_1,TIME,time_reference,5,7
"January 20 , 1936","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,7
1938,CD,YEAR_REGEX_1,TIME,time_reference,8,7
20th Century,JJ NNP,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,9,7
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,9,7
another year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,11,7
1940,CD,YEAR_REGEX_1,TIME,time_reference,12,7
1940,CD,YEAR_REGEX_1,TIME,time_reference,13,7
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,9
of 1942,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,9
now,RB,TIMELINE_REGEX,TIME,time_reference,3,9
1942,CD,YEAR_REGEX_1,TIME,time_reference,4,9
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1943,CD,YEAR_REGEX_1,TIME,time_reference,2,10
1943,CD,YEAR_REGEX_1,TIME,time_reference,4,10
today,NN,TIMELINE_REGEX,TIME,time_reference,4,10
decades,NNS,TIME_UNIT_REGEX,TIME,time_reference,5,10
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,7,10
1944,CD,YEAR_REGEX_1,TIME,time_reference,7,10
