time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 8 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Martha Wainwright (born May 8, 1976) is a Canadian-American singer-songwriter, musician, and actress.",0,0,,1120114
"May 8 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Martha was born in New York City on May 8, 1976 to folk musicians Kate McGarrigle and Loudon Wainwright III.",0,4,== Early life ==,1120114
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Martha Wainwright's first release was an album-length independent cassette of ten tracks, Ground Floor, released in 1997.",0,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
2005—Bloody,CD,YEAR_REGEX_1,TIME,time_reference,"Wainwright released two EPs in 2005—Bloody Mother Fucking Asshole and I Will Internalize—both of which contained some tracks that also appeared on her self-titled studio album, Martha Wainwright.",1,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
The Sunday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,"The Sunday Times included the song ""Bloody Mother Fucking Asshole"" in their songs of the year and Rolling Stone called it ""a blistering prelude to her debut album.""",3,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The Sunday Times included the song ""Bloody Mother Fucking Asshole"" in their songs of the year and Rolling Stone called it ""a blistering prelude to her debut album.""",3,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Despite the sentiment, she collaborated a year earlier with Loudon on the song ""You Never Phone"" on his 2003 album So Damn Happy.",6,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Despite the sentiment, she collaborated a year earlier with Loudon on the song ""You Never Phone"" on his 2003 album So Damn Happy.",6,7,== Career == | === Debut EPs and Martha Wainwright ===,1120114
April 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Wainwright's self-titled debut album was released through Zoë Records and Drowned in Sound in April 2005, and earned Wainwright a nomination for New Artist of the Year at the 2006 Juno Awards.",0,8,== Career == | === Debut EPs and Martha Wainwright ===,1120114
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Wainwright's self-titled debut album was released through Zoë Records and Drowned in Sound in April 2005, and earned Wainwright a nomination for New Artist of the Year at the 2006 Juno Awards.",0,8,== Career == | === Debut EPs and Martha Wainwright ===,1120114
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Wainwright's self-titled debut album was released through Zoë Records and Drowned in Sound in April 2005, and earned Wainwright a nomination for New Artist of the Year at the 2006 Juno Awards.",0,8,== Career == | === Debut EPs and Martha Wainwright ===,1120114
2006,CD,YEAR_REGEX_1,TIME,time_reference,"""In 2006, Wainwright collaborated with Snow Patrol on their song ""Set the Fire to the Third Bar,"" off their critically and commercially successful album Eyes Open.",4,8,== Career == | === Debut EPs and Martha Wainwright ===,1120114
June 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"But I've Got Feelings Too, was released through Zoë Records and Drowned in Sound in June 2008, resulting in the No. 10 position on the Top Heatseekers Billboard charts and No. 6 on the Billboard Canada Music Charts, among other chart positions throughout Europe and Australia.",1,10,== Career == | === I Know You’re Married But I’ve Got Feelings Too ===,1120114
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The album was hailed for showcasing Wainwright's musical maturity and talent as a songwriter, and was a Long List Nominee for the 2009 Polaris Music Prize.",2,10,== Career == | === I Know You’re Married But I’ve Got Feelings Too ===,1120114
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"""Comin' Tonight"" was released as an iTunes exclusive download in Australia in April 2008.",5,10,== Career == | === I Know You’re Married But I’ve Got Feelings Too ===,1120114
April 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"""Comin' Tonight"" was released as an iTunes exclusive download in Australia in April 2008.",5,10,== Career == | === I Know You’re Married But I’ve Got Feelings Too ===,1120114
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"In addition to returning collaborators Anna McGarrigle, Kate McGarrigle, Rufus Wainwright, and Garth Hudson, Donald Fagen of Steely Dan contributed synthesizers on ""So Many Friends,"" and Pete Townshend played electric guitar on ""You Cheated Me"" and ""Comin' Tonight.""",0,11,== Career == | === I Know You’re Married But I’ve Got Feelings Too ===,1120114
November 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Sans Fusils, Ni Souliers, à Paris: Martha Wainwright's Piaf Record, a tribute to legendary French singer Édith Piaf, was released in November 2009.",0,13,"== Career == | === Sans Fusils, Ni Souliers, à Paris: Martha Wainwright’s Piaf Record ===",1120114
June 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The album was recorded during three performances in New York's Dixon Place Theatre in June 2009.,2,13,"== Career == | === Sans Fusils, Ni Souliers, à Paris: Martha Wainwright’s Piaf Record ===",1120114
"October 15 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Come Home To Mama was released on October 15, 2012.",0,15,== Career == | === Come Home To Mama ===,1120114
2010,CD,YEAR_REGEX_1,TIME,time_reference,"""Proserpina"", the album's first single, was written by Wainwright's mother, Kate McGarrigle, who died in 2010.",3,15,== Career == | === Come Home To Mama ===,1120114
2009,CD,YEAR_REGEX_1,TIME,time_reference,"The song ""Four Black Sheep"" was originally recorded in 2009 for CBC Radio 2's Great Canadian Song Quest.",6,15,== Career == | === Come Home To Mama ===,1120114
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, she recorded the soundtrack album for the fourth season of the television drama series Trauma.",0,17,== Career == | === Trauma ===,1120114
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Wainwright collaborated with her half-sister Lucy Wainwright Roche on the album Songs in the Dark.",0,19,== Career == | === Songs in the Dark ===,1120114
September 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Details of the album were announced in September 2015.,2,19,== Career == | === Songs in the Dark ===,1120114
"October 7 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The song ""El Condor Pasa"" premiered on Speakeasy, a blog affiliated with The Wall Street Journal, via SoundCloud, on October 7, 2015.",3,19,== Career == | === Songs in the Dark ===,1120114
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,The album was nominated for Traditional Roots Album of the Year at the 2016 Juno Awards.,5,19,== Career == | === Songs in the Dark ===,1120114
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The album was nominated for Traditional Roots Album of the Year at the 2016 Juno Awards.,5,19,== Career == | === Songs in the Dark ===,1120114
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Goodnight City was released in November 2016, and received notable praise from Exclaim!, NPR, and The Guardian, who called it ""uplifting and powerful.""",0,21,== Career == | === Goodnight City ===,1120114
previously,RB,TIMELINE_REGEX,TIME,time_reference,"Recorded in Montreal, Goodnight City was produced by Thomas Bartlett, who previously worked with Sufjan Stevens and Glen Hansard.",2,21,== Career == | === Goodnight City ===,1120114
May 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2020, Wainwright released ""Wolves,"" a duet with Rufus Wainwright that was recorded during the sessions for Goodnight City.",0,22,== Career == | === Goodnight City ===,1120114
2021,CD,YEAR_REGEX_1,TIME,time_reference,"In 2021, Wainwright released Love Will Be Reborn, which has been received as her best album since her self-titled debut.",0,24,== Career == | === Love Will Be Reborn ===,1120114
2017,CD,YEAR_REGEX_1,TIME,time_reference,Wainwright began writing the album in 2017 after her separation from Albetta.,3,24,== Career == | === Love Will Be Reborn ===,1120114
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Martha Wainwright has contributed songs to various soundtracks and compilation albums, including The Aviator (2004), Leonard Cohen: I'm Your Man (2005), and Song of America (2007).",0,26,== Other projects ==,1120114
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Martha Wainwright has contributed songs to various soundtracks and compilation albums, including The Aviator (2004), Leonard Cohen: I'm Your Man (2005), and Song of America (2007).",0,26,== Other projects ==,1120114
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Martha Wainwright has contributed songs to various soundtracks and compilation albums, including The Aviator (2004), Leonard Cohen: I'm Your Man (2005), and Song of America (2007).",0,26,== Other projects ==,1120114
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, Wainwright appeared on her father's album High Wide & Handsome: The Charlie Poole Project, which won the 2010 Grammy Award for Best Traditional Folk Album.",0,27,== Other projects ==,1120114
