time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Bardwell was hired in 2001 as the Indians' music director, a position that also required him to serve as the organist, playing familiar songs such as Take Me Out to the Ball Game, the Tarantella, the Star-Spangled Banner, O Canada and the Charge fanfare, as well as God Bless America, which Major League Baseball required teams to play following the 9/11 attacks.",0,1,,21530989
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Bardwell became something of a local celebrity in 2002, when The Plain Dealer ran a feature piece dubbing him ""The Phantom of Jacobs Field.""",3,1,,21530989
2006,CD,YEAR_REGEX_1,TIME,time_reference,He left the Indians in 2006.,4,1,,21530989
now,RB,TIMELINE_REGEX,TIME,time_reference,"Bardwell is now a product manager for Ernst & Young, one of the world's largest professional services firms.",0,2,,21530989
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"In addition to his work with the Indians, Robert Bardwell is a member of the St. John Neumann Life Teen Band and puts together a family band on Thanksgiving and Christmas.",0,3,,21530989
