time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 5 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Christian Martucci (born June 5, 1977) is an Italian American guitarist, vocalist and songwriter.",0,0,,15646049
of 2014,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2014, he is the lead guitar player for the American hard rock band Stone Sour and from January 1, 2019 Black Star Riders.",1,0,,15646049
"January 1 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"As of 2014, he is the lead guitar player for the American hard rock band Stone Sour and from January 1, 2019 Black Star Riders.",1,0,,15646049
late 1999 to 2002,JJ CD TO CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"He was Dee Dee Ramone's guitarist from late 1999 to 2002 and appeared as ""Chris the Creep"" in Ramones's last book, Legend of a Rock Star, A Memoir: The Last Testament of Dee Dee Ramone.",0,1,,15646049
recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In recent years, he has become more known for performances with (Slipknot and Stone Sour) frontman Corey Taylor and as a touring guitarist for Stone Sour.",1,1,,15646049
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he became the permanent replacement for Stone Sour's guitarist Jim Root.",2,1,,15646049
17 September 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 17 September 2018, it was announced he would replace Damon Johnson as lead guitarist in Black Star Riders from January 1, 2019.",3,1,,15646049
"January 1 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On 17 September 2018, it was announced he would replace Damon Johnson as lead guitarist in Black Star Riders from January 1, 2019.",3,1,,15646049
2020,CD,YEAR_REGEX_1,TIME,time_reference,In 2020 it was announced that Martucci would be joining Corey Taylors solo band.,0,2,,15646049
2 1/2 weeks,CD CD NNS,DIGIT_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL NUMERAL TIME,,The band recorded 25 songs in 2 1/2 weeks live in the studio with producer Jay Ruston.,1,2,,15646049
"October 2 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The album CMFT was released on October 2, 2020, by Roadrunner Records.",2,2,,15646049
February 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2021 Martucci formed the side project Dirty O'Keeffe with Billy Gould (Faith No More), Dave Raun (Lagwagon), and Steven Shepard (Trash N’ Privilege).",3,2,,15646049
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Martucci currently endorses Dean Guitars, with whom he recently released a signature model based on their popular V shape.",0,3,,15646049
recently,RB,TIMELINE_REGEX,TIME,time_reference,"Martucci currently endorses Dean Guitars, with whom he recently released a signature model based on their popular V shape.",0,3,,15646049
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996:,0,5,== Discography ==,15646049
1997,CD,YEAR_REGEX_1,TIME,time_reference,1997:,0,6,== Discography ==,15646049
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998:,0,7,== Discography ==,15646049
1998,CD,YEAR_REGEX_1,TIME,time_reference,1998:,0,8,== Discography ==,15646049
2003,CD,YEAR_REGEX_1,TIME,time_reference,2003: Toolbox Murders Soundtrack - California (Back To Hell) - Shithead - (Vocals),0,9,== Discography ==,15646049
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,10,== Discography ==,15646049
Nowhere,RB,TIMELINE_REGEX,TIME,time_reference,"Nowhere Ride EP - The Chelsea Smiles - (Vocals, guitar)",1,10,== Discography ==,15646049
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006: Annapolis Soundtrack - Nowhere Ride -,0,11,== Discography ==,15646049
Nowhere,RB,TIMELINE_REGEX,TIME,time_reference,2006: Annapolis Soundtrack - Nowhere Ride -,0,11,== Discography ==,15646049
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006:,0,12,== Discography ==,15646049
Nowhere,RB,TIMELINE_REGEX,TIME,time_reference,"Flatout 2 In-Game Soundtrack - Nowhere Ride - The Chelsea Smiles - (Vocals, guitar)",1,12,== Discography ==,15646049
2007,CD,YEAR_REGEX_1,TIME,time_reference,2007:,0,13,== Discography ==,15646049
Nowhere,RB,TIMELINE_REGEX,TIME,time_reference,"Park Soundtrack - Nowhere Ride - The Chelsea Smiles - (Vocals, guitar)",1,13,== Discography ==,15646049
2008,CD,YEAR_REGEX_1,TIME,time_reference,2008:,0,14,== Discography ==,15646049
2008,CD,YEAR_REGEX_1,TIME,time_reference,Warped Tour 2008 Tour Compilation - Short List of Outspoken Suspects - Black President - (Vocals),1,14,== Discography ==,15646049
2008,CD,YEAR_REGEX_1,TIME,time_reference,2008:,0,15,== Discography ==,15646049
2010,CD,YEAR_REGEX_1,TIME,time_reference,2010:,0,16,== Discography ==,15646049
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,17,== Discography ==,15646049
2012,CD,YEAR_REGEX_1,TIME,time_reference,2012:,0,18,== Discography ==,15646049
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014:,0,19,== Discography ==,15646049
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015: Fear Clinic Soundtrack - The Dark - Stone Sour - (Lead Guitar),0,20,== Discography ==,15646049
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015:,0,21,== Discography ==,15646049
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015:,0,22,== Discography ==,15646049
2017,CD,YEAR_REGEX_1,TIME,time_reference,2017:,0,23,== Discography ==,15646049
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019: Get It Out - Altitudes & Attitude - (Lead Guitar),0,24,== Discography ==,15646049
2019,CD,YEAR_REGEX_1,TIME,time_reference,"2019: Another State of Grace - Black Star Riders - (Lead Guitar, Backing Vocals)",0,25,== Discography ==,15646049
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019:,0,26,== Discography ==,15646049
2020,CD,YEAR_REGEX_1,TIME,time_reference,2020:,0,27,== Discography ==,15646049
2021,CD,YEAR_REGEX_1,TIME,time_reference,"2021: Brick Or Bullet - Dirty O'Keeffe - (Lead Vocals, Lead Guitar)",0,28,== Discography ==,15646049
2021,CD,YEAR_REGEX_1,TIME,time_reference,2021:,0,29,== Discography ==,15646049
2021,CD,YEAR_REGEX_1,TIME,time_reference,2021:,0,30,== Discography ==,15646049
2005,CD,YEAR_REGEX_1,TIME,time_reference,New York Doll (as Christian Black) - (2005),0,32,== Filmography ==,15646049
2014 Winter,CD NNP,YEAR_REGEX_1 SEASON_REGEX,TIME TIME,,A Message About Our 2014 Winter Tour : Stone Sour,0,38,== External links ==,15646049
September,NNP,MONTH_REGEX,TIME,time_reference,In September,1,40,== External links ==,15646049
January,NNP,MONTH_REGEX,TIME,time_reference,"MEGADETH's ELLEFSON, ANTHRAX's BELLO: 'Get It Out' Album Due In January",1,41,== External links ==,15646049
