time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
16 December 1923,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1946,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,2
the 1955,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,2
2008,CD,YEAR_REGEX_1,TIME,time_reference,2,2
2010,CD,YEAR_REGEX_1,TIME,time_reference,3,2
2008,CD,YEAR_REGEX_1,TIME,time_reference,4,2
January 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,2
their 2014,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,6,2
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,6,2
2018,CD,YEAR_REGEX_1,TIME,time_reference,1,3
the beginning of the 1950s,DT NN IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,2,3
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,6
2007,CD,YEAR_REGEX_1,TIME,time_reference,2,6
2005,CD,YEAR_REGEX_1,TIME,time_reference,3,6
2015,CD,YEAR_REGEX_1,TIME,time_reference,4,6
2016,CD,YEAR_REGEX_1,TIME,time_reference,5,6
December 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,6
8 June 1996,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,11
