time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
17 March 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
1966,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1977,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1979,CD,YEAR_REGEX_1,TIME,time_reference,3,0
1989,CD,YEAR_REGEX_1,TIME,time_reference,3,0
Tonight,NN,DAY_TIME_REGEX,TIME,time_reference,4,0
August 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,1
Today,NNP,TIMELINE_REGEX,TIME,time_reference,0,1
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,0,1
17 March 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3
1946,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1947,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1948 to 1953,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,3
1951,CD,YEAR_REGEX_1,TIME,time_reference,5,3
December 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,3
1954,CD,YEAR_REGEX_1,TIME,time_reference,9,3
1955,CD,YEAR_REGEX_1,TIME,time_reference,9,3
Many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,10,3
1962–2018,CD,YEAR_REGEX_1,TIME,time_reference,11,3
1964,CD,YEAR_REGEX_1,TIME,time_reference,11,3
1961,CD,YEAR_REGEX_1,TIME,time_reference,13,3
1962,CD,YEAR_REGEX_1,TIME,time_reference,14,3
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,6
Daily,NNP,PERIOD_REGEX,TIME,time_reference,1,6
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,5,6
early 1964,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,7
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,7
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,7
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,1,7
a 1966,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,4,7
Daily,NNP,PERIOD_REGEX,TIME,time_reference,4,7
of the 1960s,IN DT NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,7
1966,CD,YEAR_REGEX_1,TIME,time_reference,6,7
the moment,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,8,7
July 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,10,7
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,13,7
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9
