time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 June 1948,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Gérard Caussé (born 26 June 1948, Toulouse, France) is a French violist.",0,0,,9406543
1560,CD,YEAR_REGEX_1,TIME,time_reference,Gerard Caussé plays a viola made by Gasparo da Salo in 1560.,3,1,,9406543
