time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 6 , 1950","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David MacAulay Eyges (born November 6, 1950) is an American jazz cellist, composer, and record producer.",0,0,,54192503
"November 6 , 1950","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Eyges was born in San Francisco on November 6, 1950.",0,2,== Early life ==,54192503
1953,CD,YEAR_REGEX_1,TIME,time_reference,"His family settled in Belmont, Massachusetts, in 1953.",1,2,== Early life ==,54192503
1968–69,CD,YEAR_REGEX_1,TIME,time_reference,"In 1968–69 he studied at Boston University, and he was awarded a BA for cello studies by the Manhattan School of Music in 1972.",3,2,== Early life ==,54192503
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1968–69 he studied at Boston University, and he was awarded a BA for cello studies by the Manhattan School of Music in 1972.",3,2,== Early life ==,54192503
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"""Eyges worked for a few years in various concert orchestras and theater ensembles, sometimes earning fees providing background music for commercials.""",0,4,== Later life and career ==,54192503
1974,CD,YEAR_REGEX_1,TIME,time_reference,"His recording career began in 1974, with vibraphonist Bobby Paunetto.",1,4,== Later life and career ==,54192503
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Eyges's debut album as leader – The Captain – came three years later.,2,4,== Later life and career ==,54192503
1976,CD,YEAR_REGEX_1,TIME,time_reference,He married in 1976 and a son was born in 1984.,3,4,== Later life and career ==,54192503
1984,CD,YEAR_REGEX_1,TIME,time_reference,He married in 1976 and a son was born in 1984.,3,4,== Later life and career ==,54192503
1987,CD,YEAR_REGEX_1,TIME,time_reference,From 1987 Eyges specialized in playing a Tucker F. Barrett solid-body electric cello.,4,4,== Later life and career ==,54192503
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Eyges's playing influenced later generations of creative cellists, who appeared from the 1990s.",6,4,== Later life and career ==,54192503
2002,CD,YEAR_REGEX_1,TIME,time_reference,"He formed MidLantic Records in 2002 and produced albums for the label, as well as continuing to play.",7,4,== Later life and career ==,54192503
1983,CD,YEAR_REGEX_1,TIME,time_reference,Jon Pareles noted two facets of Eyges's playing in 1983.,0,6,== Playing style ==,54192503
