time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
17 June 1983,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Magnus Åserud Skylstad (born 17 June 1983) is a Norwegian musician and record producer from Bergen.,0,0,,61008436
of fifteen years old,IN JJ NNS JJ,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,MODIFIER NUMERAL TIME MODIFIER,time_reference,He began playing drums at around the age of fifteen years old.,1,0,,61008436
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently is an affiliate of fellow Norwegian and singer-songwriter Aurora and performs as a percussionist, drummer, and occasional backing vocalist for her live band.",2,0,,61008436
