time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"June 14 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
1982,CD,YEAR_REGEX_1,TIME,time_reference,3,0
Summer,NNP,SEASON_REGEX,TIME,time_reference,2,2
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,2
previously,RB,TIMELINE_REGEX,TIME,time_reference,3,2
A summer 1964,DT NN CD,INARTICLE_REGEX SEASON_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,5,2
January 1965,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,3
ten weeks,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,3
early 1966,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,3
1977,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1982,CD,YEAR_REGEX_1,TIME,time_reference,3,3
twelve years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,3
1994,CD,YEAR_REGEX_1,TIME,time_reference,3,3
1998-1999,JJ,YEAR_REGEX_1,TIME,time_reference,4,3
2009,CD,YEAR_REGEX_1,TIME,time_reference,4,3
2001,CD,YEAR_REGEX_1,TIME,time_reference,1,4
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,4
40 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,4
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,7
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,13
October 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,14
