time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 19 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Hikaru Utada (宇多田 ヒカル, Utada Hikaru, born January 19, 1983), who is also known by the mononym Utada, is a Japanese-American singer-songwriter and producer.",0,0,,242053
early 1998,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Under the stage name Cubic U, she released an English-language debut album Precious in early 1998, but it was a commercial failure.",3,0,,242053
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In the following year, heavily influenced by R&B and dance-pop, a Japanese-language debut First Love was released and became an immediate success.",4,0,,242053
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Backed by the success of singles ""Automatic"", ""Time Will Tell"", and ""Movin' On Without You"", the album sold two million copies in its first week in Japan, topped the Oricon charts for six non-consecutive weeks and went on to sell six million more throughout the rest of 1999.",5,0,,242053
weeks,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Backed by the success of singles ""Automatic"", ""Time Will Tell"", and ""Movin' On Without You"", the album sold two million copies in its first week in Japan, topped the Oricon charts for six non-consecutive weeks and went on to sell six million more throughout the rest of 1999.",5,0,,242053
of 1999,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Backed by the success of singles ""Automatic"", ""Time Will Tell"", and ""Movin' On Without You"", the album sold two million copies in its first week in Japan, topped the Oricon charts for six non-consecutive weeks and went on to sell six million more throughout the rest of 1999.",5,0,,242053
early 2001,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The following album, Distance, was released in early 2001 and spawned Utada's biggest hit singles—""Addicted to You"", ""Wait & See (Risk)"" and ""Can You Keep a Secret?""—which became million-sellers.",0,1,,242053
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"The album was commercially successful and broke several sales records after three million copies were sold in its first week of availability in Japan, instantly becoming the country's fastest-selling album.",1,1,,242053
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, backed by chart-topping singles such as ""Traveling"", ""Hikari"" and ""Sakura Drops"", Deep River, which incorporates elements of pop folk, was released and went on to become one of Japan's top-selling records of all-time.",2,1,,242053
the end of the 2000s,DT NN IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"By the end of the 2000s, Utada was deemed ""the most influential artist of the decade"" in the Japanese music landscape by The Japan Times.",0,2,,242053
of the decade,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"By the end of the 2000s, Utada was deemed ""the most influential artist of the decade"" in the Japanese music landscape by The Japan Times.",0,2,,242053
the late 1990s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Commercial success has made her one of Japan's top-selling recording artists of all time with over 50 million records sold since launching her career in the late 1990s.,1,2,,242053
1996,CD,YEAR_REGEX_1,TIME,time_reference,"She made recordings with Keiko, releasing songs under a band named ""U3"" until 1996, when she started a solo project as Cubic U.",2,5,== Career == | === Early life and beginnings ===,242053
1996,CD,YEAR_REGEX_1,TIME,time_reference,"The first Cubic U single, ""I'll Be Stronger"", was released as a limited pressing in Japan in 1996.",0,6,== Career == | === Early life and beginnings ===,242053
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The next year, Utada started another project, releasing ""Close to You"", a cover of the Carpenters' song.",1,6,== Career == | === Early life and beginnings ===,242053
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,She included it on her debut album Precious the following year.,2,6,== Career == | === Early life and beginnings ===,242053
1998–2003,CD,YEAR_REGEX_1,TIME,time_reference,"=== 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",0,7,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Utada moved to Tokyo in the summer of 1998 and attended Seisen International School, and later the American School in Japan, while continuing to record on a new contract with Toshiba-EMI.",0,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
of 1998,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Utada moved to Tokyo in the summer of 1998 and attended Seisen International School, and later the American School in Japan, while continuing to record on a new contract with Toshiba-EMI.",0,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
the previously,DT RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"She was at the forefront of a new wave of singer-songwriters in Japan, branching out from the previously dominant idol singers.",2,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
the end of the year,DT NN IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"By the end of the year, Utada was ranked 5th on Japanese radio station Tokio Hot 100 Airplay's Top 100 Artists of the 20th Century by the station and its listeners.",7,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
of the 20th Century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"By the end of the year, Utada was ranked 5th on Japanese radio station Tokio Hot 100 Airplay's Top 100 Artists of the 20th Century by the station and its listeners.",7,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"On the strength of its singles — ""Addicted to You"", ""Wait & See (Risk)"", ""For You"", ""Time Limit"", and ""Can You Keep a Secret?"" — Distance became the best-selling album of the year, with 4.47 million copies sold in Japan alone.",9,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Additionally, ""Addicted to You"" became her best-selling single, moving a million copies in its first week, the highest first week sales for a female solo artist, and staying on top of the chart for two consecutive weeks.",10,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Additionally, ""Addicted to You"" became her best-selling single, moving a million copies in its first week, the highest first week sales for a female solo artist, and staying on top of the chart for two consecutive weeks.",10,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
two consecutive weeks,CD JJ NNS,BASIC_NUMBER_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,"Additionally, ""Addicted to You"" became her best-selling single, moving a million copies in its first week, the highest first week sales for a female solo artist, and staying on top of the chart for two consecutive weeks.",10,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
"January 1 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""Wait & See: Risk"" and ""Can You Keep a Secret?"" also were later ranked at number 6 and number 10 respectively on Oricon's list of 10 Best-Selling Singles from January 1, 1999, to April 24, 2006.",11,8,"== Career == | === 1998–2003: Japanese debut, First Love, Distance, and Deep River ===",242053
