time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
11 May 1981,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Dwayne Mahorn (born 11 May 1981), better known by his stage name Durrty Goodz, is a British grime MC, rapper and songwriter from London.",0,0,,15904679
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Fast 2 Ferocious in 2003 but a year prior, a bootleg mixtape had circulated online entitled It's Real, Vol. 1.",1,2,== Career ==,15904679
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Fast 2 Ferocious in 2003 but a year prior, a bootleg mixtape had circulated online entitled It's Real, Vol. 1.",1,2,== Career ==,15904679
2005,CD,YEAR_REGEX_1,TIME,time_reference,"He was signed to Polydor Records in 2005, but left due to a lack of creative control.",0,3,== Career ==,15904679
2011,CD,YEAR_REGEX_1,TIME,time_reference,He featured in Logan Sama's radio segment on Kiss 100 London in 2011.,2,4,== Career ==,15904679
30 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Mahorn's brother Crazy Titch was accused and later convicted of murdering 21-year-old Richard Holmes, and was sentenced to 30 years without parole.",3,4,== Career ==,15904679
nearly a year,RB DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Mahorn spent nearly a year on remand in prison in relation to the same incident until November 2006 when he was acquitted.,4,4,== Career ==,15904679
November 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Mahorn spent nearly a year on remand in prison in relation to the same incident until November 2006 when he was acquitted.,4,4,== Career ==,15904679
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Mahorn returned to his career in 2007, releasing the Axiom EP.",0,5,== Career ==,15904679
2008,CD,YEAR_REGEX_1,TIME,time_reference,"This was followed by the Durrty Whirl mixtape in 2008, a re-release of the 2004 release, available for free download on the official Durrty Goodz website.",1,5,== Career ==,15904679
of the 2004,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"This was followed by the Durrty Whirl mixtape in 2008, a re-release of the 2004 release, available for free download on the official Durrty Goodz website.",1,5,== Career ==,15904679
