time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"February 3 , 1943 – May 8 , 1982","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,2
1968,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,3
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,3
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,3
now,RB,TIMELINE_REGEX,TIME,time_reference,0,8
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,8
year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,8
the mid 2000s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,8
of the Night,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER MODIFIER TIME,time_reference,0,10
1943-1982,JJ,YEAR_REGEX_1,TIME,time_reference,3,10
Summer,NNP,SEASON_REGEX,TIME,time_reference,4,10
1982,CD,YEAR_REGEX_1,TIME,time_reference,4,10
1982,CD,YEAR_REGEX_1,TIME,time_reference,4,10
the 1980,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,10
2013,CD,YEAR_REGEX_1,TIME,time_reference,6,10
"June 20 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,10
2014,CD,YEAR_REGEX_1,TIME,time_reference,8,10
