time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
29 July 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Marta Ptaszyńska (born 29 July 1943) is a Polish composer, percussionist and professor of music at the University of Chicago.",0,0,,9930020
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998, she was appointed a Professor of Music and the Humanities at the University of Chicago.",1,2,== Career ==,9930020
2005,CD,YEAR_REGEX_1,TIME,time_reference,Since 2005 she holds an endowed chair of Helen B. & Frank L. Sulzberger Professor in Composition.,2,2,== Career ==,9930020
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, she received the Officer Cross of Merit of the Republic of Poland.",1,3,== Career ==,9930020
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Ptaszynska, Marta & Niewiadomska, Barbara; Colorful World of Percussion (1978)",0,12,== Books ==,9930020
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Rozmowy z Martą Ptaszyńską, Kraków/Cracow PWM 2001",1,13,== Books ==,9930020
