time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
22 December 1925 – 19 January 2006,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Thomas Christian David (22 December 1925 – 19 January 2006) was an Austrian composer, conductor, choral conductor, and flutist.",0,0,,45676170
1925,CD,YEAR_REGEX_1,TIME,time_reference,"David was born in Wels, Upper Austria in 1925.",1,0,,45676170
1934,CD,YEAR_REGEX_1,TIME,time_reference,"He moved to Germany in 1934 at the age of nine with his father, composer Johann Nepomuk David, and mother.",2,0,,45676170
1934,CD,YEAR_REGEX_1,TIME,time_reference,"Thomas's younger brother, Lukas David, (born 1934) later became a violinist.",3,0,,45676170
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, at the age of forty-two, he married Mansooreh Ghasri (Persian: منصوره قصری), a Persian Opera singer and they moved to Iran.",4,0,,45676170
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"David was the chief conductor of the orchestra of the National Iranian Television NITV, and also taught at the University of Tehran for seven years until 1973.",5,0,,45676170
1973,CD,YEAR_REGEX_1,TIME,time_reference,"David was the chief conductor of the orchestra of the National Iranian Television NITV, and also taught at the University of Tehran for seven years until 1973.",5,0,,45676170
late 1960s,JJ NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He conducted numerous masterpieces in different venues in Iran from late 1960s to late 1990s.,7,0,,45676170
late 1990s,VB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,He conducted numerous masterpieces in different venues in Iran from late 1960s to late 1990s.,7,0,,45676170
1948,CD,YEAR_REGEX_1,TIME,time_reference,"In 1948, he moved to Stuttgart and studied musicology studies in Tübingen.",2,2,== Life ==,45676170
1945 to 1948,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He taught at the Mozarteum, from 1945 to 1948.",3,2,== Life ==,45676170
1948 and 1957,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Additionally, he was the head of the South German Madrigal choir and vocal coach at the Stuttgart Opera between 1948 and 1957.",4,2,== Life ==,45676170
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Starting in 1957, he taught at the University of Music and Performing Arts Vienna.",5,2,== Life ==,45676170
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, he led the Chamber Choir in Vienna.",6,2,== Life ==,45676170
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, at the age of forty-two, he married Mansooreh (Behjat) Ghasri, a famous Persian opera singer after they worked together on Atossa opera.",0,3,== Life ==,45676170
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,David was the chief conductor of the orchestra of the National Iranian Television NITV and also taught at University of Tehran for seven years until 1973.,2,3,== Life ==,45676170
1973,CD,YEAR_REGEX_1,TIME,time_reference,David was the chief conductor of the orchestra of the National Iranian Television NITV and also taught at University of Tehran for seven years until 1973.,2,3,== Life ==,45676170
1974 to 1988,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1974 to 1988, he was professor of music theory and composition at the Vienna Academy of Music.",3,3,== Life ==,45676170
1980 to 1995,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1980 to 1995, he was principal conductor of the Deutsches Symphonie-Orchester, Berlin.",4,3,== Life ==,45676170
1986 and 1988,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1986 and 1988, he was the president of the Austrian Composers' Association.",5,3,== Life ==,45676170
1992,CD,YEAR_REGEX_1,TIME,time_reference,"In 1992, he was the artistic director at the Cairo Opera House.",6,3,== Life ==,45676170
late 1960s,JJ NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He conducted numerous masterpieces in different venues in Iran from late 1960s to late 1990s.,1,4,== Life ==,45676170
late 1990s,VB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,He conducted numerous masterpieces in different venues in Iran from late 1960s to late 1990s.,1,4,== Life ==,45676170
a couple of months,DT NN IN NNS,INARTICLE_REGEX PREFIX_REGEX_2 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"Mansooreh died a couple of months before Thomas in 2005, in Vienna, due to cancer.",3,4,== Life ==,45676170
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Mansooreh died a couple of months before Thomas in 2005, in Vienna, due to cancer.",3,4,== Life ==,45676170
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Thomas Christian David died at age 80, in 2006 in Vienna.",4,4,== Life ==,45676170
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Aziz Joon composed by David performed by The Verdehr TrioVideo of Atossa Opera by Thomas Christian David with Persian libretto, performed at Rudaki Hall, Tehran, 1967",0,11,== Recorded Works ==,45676170
1961,CD,YEAR_REGEX_1,TIME,time_reference,"State Prize for Music, 1961, Austrian Federal Ministry for Education, Arts and Culture",0,15,== Awards ==,45676170
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Culture Prize of Upper Austria for music, 1979",0,16,== Awards ==,45676170
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Austrian Cross of Honor for Science and Art, First Class, 1981",0,17,== Awards ==,45676170
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Sussan Khalladeh: Thomas Christian David, Conductor and Composer, Biography; Brandstätter Verlag, Vienna 2005, ISBN 3-902510-24-2.",0,19,== Literature ==,45676170
1995,CD,YEAR_REGEX_1,TIME,time_reference,"http://www.musicaustria.at/magazin/neue-musik/artikel-berichte/100-jahre-oekb-vorschau-auf-die-jubilaeumswoche-mit-konzertenFlyer for his 70th birthday celebration, Vienna 1995.",0,21,== Literature ==,45676170
1988,CD,YEAR_REGEX_1,TIME,time_reference,Here is what Thomas wrote about his life in 1988.,0,24,== His words ==,45676170
1984,CD,YEAR_REGEX_1,TIME,time_reference,"1984 hat für mein Schicksal zwei Jubiläen gebracht, die für den ersten Abschnitt meines Lebens wichtig und entscheidend wurden.",0,26,== His words ==,45676170
1934,CD,YEAR_REGEX_1,TIME,time_reference,"50 Jahre (1934) sind es her, daß ich als Kind mit meinen Eltern nach Deutschland kam und 40 Jahre (1944) sind vergangen, daß sich dieses Kapitel abschloß mit dem Beginn meiner Zeit in der Kriegsgefangenschaft.",1,26,== His words ==,45676170
1944,CD,YEAR_REGEX_1,TIME,time_reference,"50 Jahre (1934) sind es her, daß ich als Kind mit meinen Eltern nach Deutschland kam und 40 Jahre (1944) sind vergangen, daß sich dieses Kapitel abschloß mit dem Beginn meiner Zeit in der Kriegsgefangenschaft.",1,26,== His words ==,45676170
am,VBP,HALFDAY_REGEX_1,TIME,,"Ich habe immer gerne und viel gearbeitet, war am Anfang leider eigensinnig und stolz.",0,33,== His words ==,45676170
