time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1 August 1970,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Kishon Khan (Bengali: কীশোন খান; born 1 August 1970) is a Bangladeshi-born British jazz pianist, composer, arranger and music producer.",0,0,,37081253
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999, Khan set up the Afro-Cuban funk jazz band Motimba.",0,4,== Career ==,37081253
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Motimba's first album Monkey Vibrations was released.",2,4,== Career ==,37081253
