time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 28 , 1955","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Randy Jackson (born February 28, 1955) is an American rock musician from New Orleans, Louisiana, best known for his role as frontman for the band Zebra.",0,0,,12969968
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973, he joined Shepards Bush as lead guitarist.",0,2,== Career ==,12969968
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Jackson and Hanemann left Shepards Bush a year later.,4,2,== Career ==,12969968
1975,CD,YEAR_REGEX_1,TIME,time_reference,They soon met drummer Guy Gelso and formed “Zebra” in 1975.,5,2,== Career ==,12969968
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After playing the New Orleans area for two years, Zebra moved to Long Island in New York in 1977 and dedicated themselves to playing in that area’s club and college scene, mainly as a cover band.",7,2,== Career ==,12969968
1977,CD,YEAR_REGEX_1,TIME,time_reference,"After playing the New Orleans area for two years, Zebra moved to Long Island in New York in 1977 and dedicated themselves to playing in that area’s club and college scene, mainly as a cover band.",7,2,== Career ==,12969968
late 1982,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Zebra was talented enough to impress Atlantic Records, who signed the group to a five album deal right out of the gate in late 1982.",9,2,== Career ==,12969968
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Zebra sold over 75,000 copies in its first week and spent eight months on the Billboard charts, peaked at number 29.",1,3,== Career ==,12969968
eight months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Zebra sold over 75,000 copies in its first week and spent eight months on the Billboard charts, peaked at number 29.",1,3,== Career ==,12969968
the next couple of years,DT JJ NN IN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,"During the next couple of years Zebra played opener for Aerosmith, Journey, ZZ Top, Loverboy, Cheap Trick, Sammy Hagar and REO Speedwagon.",2,3,== Career ==,12969968
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, Jackson got a call from drummer Kenny Aronoff  to join him and tour playing guitar and keyboards with the original Jefferson Airplane (Grace Slick, Marty Balin, Paul Kantner, Jorma Kaukonen and Jack Casady) on their U.S. reunion tour.",0,6,== Career ==,12969968
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Randy Jackson’s China Rain, a project that featured songs co-written with Mark Slaughter and Jack Ponti was released in 1991 in North America, Europe and Japan.",1,6,== Career ==,12969968
1992,CD,YEAR_REGEX_1,TIME,time_reference,"In 1992, Jackson started performing “Solo” live with the use of a Macintosh SE/30 computer he programmed to perform the drums, bass and keyboards, and called it ""The Midi Show"".",0,7,== Career ==,12969968
1992 to 1996,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1992 to 1996, Jackson was involved with Lonestar Technologies (Long Island) in the hardware and software development of an Interactive Multimedia Musical Instrument called “The Key” which allows anyone to play music instantly.",0,8,== Career ==,12969968
"July 8 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jackson completed work on Zebra IV  which was released on July 8, 2003.",0,9,== Career ==,12969968
