time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 12 , 1901 – June 20 , 1986","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Benjamin Francis Ford (May 12, 1901 – June 20, 1986), known professionally as The Duke of Paducah, was an American country comedian, radio host and banjo player popular from the 1940s to the 1960s.",0,0,,20804578
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Benjamin Francis Ford (May 12, 1901 – June 20, 1986), known professionally as The Duke of Paducah, was an American country comedian, radio host and banjo player popular from the 1940s to the 1960s.",0,0,,20804578
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Benjamin Francis Ford (May 12, 1901 – June 20, 1986), known professionally as The Duke of Paducah, was an American country comedian, radio host and banjo player popular from the 1940s to the 1960s.",0,0,,20804578
1918,CD,YEAR_REGEX_1,TIME,time_reference,He enlisted in the U.S. Navy in 1918.,2,1,,20804578
1922,CD,YEAR_REGEX_1,TIME,time_reference,"After his discharge in 1922, he joined McGinty's Oklahoma Cowboy Band, a Dixieland jazz group, as a banjo player.",4,1,,20804578
1929,CD,YEAR_REGEX_1,TIME,time_reference,"In 1929, Ford made his debut on WLS-AM in Chicago, Illinois.",6,1,,20804578
the early 1930s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1930s, while working at KWK in St. Louis, Ford took the stage name The Duke of Paducah.",0,2,,20804578
1937,CD,YEAR_REGEX_1,TIME,time_reference,"In 1937, he founded the Renfro Valley Barn Dance with Red Foley and John Lair.",1,2,,20804578
1942–1959,CD,YEAR_REGEX_1,TIME,time_reference,"From 1942–1959, Ford was a regular on the Grand Ole Opry where he became a member.",3,2,,20804578
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, he began hosting an early morning television show, Country Junction, on WLAC-TV in Nashville, which he hosted for several years, being succeeded by disc jockey Eddie Hill.",7,2,,20804578
an early morning,DT JJ NN,INARTICLE_REGEX PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 1958, he began hosting an early morning television show, Country Junction, on WLAC-TV in Nashville, which he hosted for several years, being succeeded by disc jockey Eddie Hill.",7,2,,20804578
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 1958, he began hosting an early morning television show, Country Junction, on WLAC-TV in Nashville, which he hosted for several years, being succeeded by disc jockey Eddie Hill.",7,2,,20804578
February 1986,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He was elected to the Country Music Hall of Fame in February 1986.,1,3,,20804578
