time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 23 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nasir Frederick Graham (born November 23, 1991), better known by his stage name Driicky Graham, is an American rapper from Newark, New Jersey.",0,0,,36631758
Previously,RB,TIMELINE_REGEX,TIME,time_reference,Previously signed to E1 but now Independent.,1,0,,36631758
now,RB,TIMELINE_REGEX,TIME,time_reference,Previously signed to E1 but now Independent.,1,0,,36631758
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, at the age of three, Graham appeared in the music video to the Lords of the Underground single ""Tic Toc"".",5,2,== Early life ==,36631758
2012,CD,YEAR_REGEX_1,TIME,time_reference,"After building up a strong online following, Graham achieved commercial success in 2012 with his single ""Snapbacks & Tattoos"", which received airplay on radio stations.",1,4,== Music career ==,36631758
"June 26 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Following the success of ""Snapbacks & Tattoos"", many major record labels attempted to sign Graham, including Epic and Interscope: however, Graham instead decided to sign to independent label E1 Music His first mixtape, Ya Gotta Start Somewhere, was released on June 26, 2012.",2,4,== Music career ==,36631758
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Graham also made an appearance on a BET Cypher during the 2012 BET Hip Hop Awards in October alongside ASAP Rocky, Angel Haze, Childish Gambino and Joey Badass His second mixtape, ""The Experience Of Fred Neech"" or ""EFN"" was released December 15, 2014.",3,4,== Music career ==,36631758
October,NNP,MONTH_REGEX,TIME,time_reference,"Graham also made an appearance on a BET Cypher during the 2012 BET Hip Hop Awards in October alongside ASAP Rocky, Angel Haze, Childish Gambino and Joey Badass His second mixtape, ""The Experience Of Fred Neech"" or ""EFN"" was released December 15, 2014.",3,4,== Music career ==,36631758
"December 15 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Graham also made an appearance on a BET Cypher during the 2012 BET Hip Hop Awards in October alongside ASAP Rocky, Angel Haze, Childish Gambino and Joey Badass His second mixtape, ""The Experience Of Fred Neech"" or ""EFN"" was released December 15, 2014.",3,4,== Music career ==,36631758
