time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 17 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Seth David Mosley (born October 17, 1987) is an American Christian musician and record producer, who plays Christian pop and Christian rock.",0,0,,37970426
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Mosley was awarded the Songwriter of the Year for a non-artist, at the 2015 GMA Dove Awards, where he was also honored as the Producer of the Year.",2,0,,37970426
the 2015,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Mosley was awarded the Songwriter of the Year for a non-artist, at the 2015 GMA Dove Awards, where he was also honored as the Producer of the Year.",2,0,,37970426
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Mosley was awarded the Songwriter of the Year for a non-artist, at the 2015 GMA Dove Awards, where he was also honored as the Producer of the Year.",2,0,,37970426
"October 17 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Mosley was born Seth David Mosley on October 17, 1987, in Circleville, Ohio, to parents James Arthur Mosley and Damaris Ruth Mosley (née, Flemming), He is the oldest of four children:",0,2,== Early and personal life ==,37970426
2005,CD,YEAR_REGEX_1,TIME,time_reference,He graduated from Grove City Christian School in 2005 before embarking on his music endeavors.,2,2,== Early and personal life ==,37970426
"July 21 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He married Swede Celi Ottosson on July 21, 2010, in a ceremony located at Kramfors, Sweden.",3,2,== Early and personal life ==,37970426
2006,CD,YEAR_REGEX_1,TIME,time_reference,His music recording career began in 2006 with the band Me in Motion.,0,4,== Music career ==,37970426
2015,CD,YEAR_REGEX_1,TIME,time_reference,In 2015 he was honored by SESAC as the Christian Songwriter of the Year.,6,4,== Music career ==,37970426
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,In 2015 he was honored by SESAC as the Christian Songwriter of the Year.,6,4,== Music career ==,37970426
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Full Circle Music was honored with four GMA Dove Awards at the 46th annual ceremony in 2015, including Producer of the Year and Non-artist Songwriter of the Year for Mosley himself.",7,4,== Music career ==,37970426
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Full Circle Music was honored with four GMA Dove Awards at the 46th annual ceremony in 2015, including Producer of the Year and Non-artist Songwriter of the Year for Mosley himself.",7,4,== Music career ==,37970426
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Full Circle Music was honored with four GMA Dove Awards at the 46th annual ceremony in 2015, including Producer of the Year and Non-artist Songwriter of the Year for Mosley himself.",7,4,== Music career ==,37970426
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Billboard magazine awarded him their Christian Producer of the Year Award.,8,4,== Music career ==,37970426
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"They have a track record of success at radio with over 20 No. 1, Billboard chart sales, and TV or film placements, under the leadership of Grammy-award-winning, Sesac No. 1 writer of the year, and 2013 Billboard No. 1 producer of the year Seth Mosley.",1,6,== Full Circle Music ==,37970426
2013,CD,YEAR_REGEX_1,TIME,time_reference,"They have a track record of success at radio with over 20 No. 1, Billboard chart sales, and TV or film placements, under the leadership of Grammy-award-winning, Sesac No. 1 writer of the year, and 2013 Billboard No. 1 producer of the year Seth Mosley.",1,6,== Full Circle Music ==,37970426
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"They have a track record of success at radio with over 20 No. 1, Billboard chart sales, and TV or film placements, under the leadership of Grammy-award-winning, Sesac No. 1 writer of the year, and 2013 Billboard No. 1 producer of the year Seth Mosley.",1,6,== Full Circle Music ==,37970426
