time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
July 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Matthew Taylor (born July 1948) is an Australian blues musician.,0,0,,25607244
July 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Matt Taylor was born in Brisbane, Queensland in July 1948.",0,2,== Biography ==,25607244
of Spring,IN NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,He grew up in a working-class family in the suburb of Spring Hill.,1,2,== Biography ==,25607244
February 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 1966 he joined the Bay City Union, one of Australia's first electric blues bands.",1,3,== Biography ==,25607244
December 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,They moved to Melbourne in December 1966 and achieved some success playing in dance halls and clubs.,2,3,== Biography ==,25607244
Mo,NNP,TIME_UNIT_REGEX,TIME,time_reference,"They recorded a single ""Mo’reen"" and ""Mary Mary"" released on the Festival label in 1968.",3,3,== Biography ==,25607244
1968,CD,YEAR_REGEX_1,TIME,time_reference,"They recorded a single ""Mo’reen"" and ""Mary Mary"" released on the Festival label in 1968.",3,3,== Biography ==,25607244
May 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The Bay City Union broke up in May 1968.,0,4,== Biography ==,25607244
October 1968,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Taylor joined the Wild Cherries in October 1968, but left the following month.",1,4,== Biography ==,25607244
the following month,DT VBG NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Taylor joined the Wild Cherries in October 1968, but left the following month.",1,4,== Biography ==,25607244
1969 and 1970,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"During 1969 and 1970, he played with progressive heavy rock / blues bands Horse and Genesis (not the UK prog band of the same name).",2,4,== Biography ==,25607244
September 1970 to October 1971,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,"From September 1970 to October 1971, Taylor was the front-man for the blues band Chain, which had a hit single (""Black and Blue"") and album (""Toward the Blues"") during this period.",0,5,== Biography ==,25607244
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973, he returned to the music scene as a solo artist, releasing three albums over the next three years, and scoring a major hit with the single ""I Remember When I Was Young"".",0,6,== Biography ==,25607244
the next three years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"In 1973, he returned to the music scene as a solo artist, releasing three albums over the next three years, and scoring a major hit with the single ""I Remember When I Was Young"".",0,6,== Biography ==,25607244
1975,CD,YEAR_REGEX_1,TIME,time_reference,"He moved to Balingup, Western Australia, in 1975, to re-join the Robinsons in a new commune, but was eventually expelled after serious disagreements emerged.",0,7,== Biography ==,25607244
1977 and 1979,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Western Flyer produced two albums and had some success between 1977 and 1979.,2,7,== Biography ==,25607244
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Since 1976, Taylor has lived in Perth, Western Australia.",0,8,== Biography ==,25607244
Winter,NNP,SEASON_REGEX,TIME,time_reference,"Taylor has played with a wide range of Australian artists, including: Phil Manning, Dave Hole, Lucky Oceans, Broderick Smith, Jeff Lang, Chris Finnen, Lobby Loyde, Ian ‘Willie’ Winter and Greg Lawrie.",0,9,== Biography ==,25607244
May 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2010, Taylor was inducted into the WAM Hall of Fame.",1,10,== Biography ==,25607244
