time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 30 , 1943 – August 7 , 2017","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1961–1965,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1965–71,CD,YEAR_REGEX_1,TIME,time_reference,0,3
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,1,3
1963–64,CD,YEAR_REGEX_1,TIME,time_reference,1,3
20 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,3
1990,CD,YEAR_REGEX_1,TIME,time_reference,4,3
1981,CD,YEAR_REGEX_1,TIME,time_reference,7,3
"July 3 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,3
"August 7 , 2017","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,4
3 April 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,4
"1974 , 1975 , 1978 , 1979","CD , CD , CD , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_range,0,6
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,6
"1974 , 1975","CD , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,1,6
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1999,CD,YEAR_REGEX_1,TIME,time_reference,2,6
2008,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1980,CD,YEAR_REGEX_1,TIME,time_reference,4,6
2017,CD,YEAR_REGEX_1,TIME,time_reference,4,6
recently,RB,TIMELINE_REGEX,TIME,time_reference,1,8
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,11
26 March 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,11
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,12
2001,CD,YEAR_REGEX_1,TIME,time_reference,1,13
