time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"March 25 , 1928 – October 27 , 1975","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
around 1300,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,0
year,NN,TIME_UNIT_REGEX,TIME,time_reference,2,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,3,0
"March 25 , 1928","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
a weekly,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,2
1951,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1951,CD,YEAR_REGEX_1,TIME,time_reference,5,2
"October 27 , 1975","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,2
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,5
those days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,5
1950 and 1961,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,5
1950,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1955,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1955,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1957,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1961,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1956,CD,YEAR_REGEX_1,TIME,time_reference,4,5
those days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,7
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1300,CD,YEAR_REGEX_1,TIME,time_reference,2,7
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,9
27 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,4,9
"Nov 24 , 2005","NNP CD , CD",MONTH_ABBR_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,9
2008,CD,YEAR_REGEX_1,TIME,time_reference,0,12
