time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
14 May 1983,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Glen Vella (born 14 May 1983) is a Maltese singer.,0,0,,30851029
2021,CD,YEAR_REGEX_1,TIME,time_reference,"He was the winner of the resurrected 2021 edition of Muzika Muzika with his song ""Harsa Biss"".",0,1,,30851029
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Glen Vella debuted in the Maltese selections for the Eurovision Song Contest in 2005 with the song ""Appreciate"".",0,4,== Eurovision Song Contest == | === Maltese national selections ===,30851029
2009,CD,YEAR_REGEX_1,TIME,time_reference,"He tried to win the competition another 3 times, including a stint in 2009 with a short-lived group called Q. In 2011, Glen won the right to represent Malta in the Eurovision Song Contest.",1,4,== Eurovision Song Contest == | === Maltese national selections ===,30851029
2011,CD,YEAR_REGEX_1,TIME,time_reference,"He tried to win the competition another 3 times, including a stint in 2009 with a short-lived group called Q. In 2011, Glen won the right to represent Malta in the Eurovision Song Contest.",1,4,== Eurovision Song Contest == | === Maltese national selections ===,30851029
November 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Again in November 2014, Glen participated in the Maltese national final for a chance to represent Malta in the Eurovision Song Contest 2015 in Austria with the song ""Breakaway"".",3,4,== Eurovision Song Contest == | === Maltese national selections ===,30851029
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Again in November 2014, Glen participated in the Maltese national final for a chance to represent Malta in the Eurovision Song Contest 2015 in Austria with the song ""Breakaway"".",3,4,== Eurovision Song Contest == | === Maltese national selections ===,30851029
2011,CD,YEAR_REGEX_1,TIME,time_reference,Glen Vella at Malta Eurovision 2011,0,7,== External links ==,30851029
