time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
21 February 1801 – 11 August 1890,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
the 19th century,DT JJ NN,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,0
2019,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1841,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1845,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1879,CD,YEAR_REGEX_1,TIME,time_reference,6,1
1854,CD,YEAR_REGEX_1,TIME,time_reference,7,1
1859,CD,YEAR_REGEX_1,TIME,time_reference,7,1
1833–1841,CD,YEAR_REGEX_1,TIME,time_reference,9,1
1865–1866,CD,YEAR_REGEX_1,TIME,time_reference,9,1
1870,CD,YEAR_REGEX_1,TIME,time_reference,9,1
1865,CD,YEAR_REGEX_1,TIME,time_reference,9,1
1900,CD,YEAR_REGEX_1,TIME,time_reference,9,1
19 September 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
12 February 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,2
13 October 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,2
21 February 1801,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,4
now,RB,TIMELINE_REGEX,TIME,time_reference,5,4
the early 1800s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,4
last year,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,6
March 1816,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,6
1814,CD,YEAR_REGEX_1,TIME,time_reference,2,6
the autumn,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,3,6
of 1816,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,6
1816,CD,YEAR_REGEX_1,TIME,time_reference,7,6
12 April 1822,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,9
1823,CD,YEAR_REGEX_1,TIME,time_reference,2,9
13 June 1824,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,11
Ten days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,11
1823,CD,YEAR_REGEX_1,TIME,time_reference,1,11
Sunday,NNP,WEEK_REGEX,TIME,time_reference,2,11
29 May 1825,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,11
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,11
1825,CD,YEAR_REGEX_1,TIME,time_reference,6,11
one year,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,6,11
1826,CD,YEAR_REGEX_1,TIME,time_reference,0,12
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,12
1826,CD,YEAR_REGEX_1,TIME,time_reference,2,12
1827,CD,YEAR_REGEX_1,TIME,time_reference,3,12
1827,CD,YEAR_REGEX_1,TIME,time_reference,4,12
1828,CD,YEAR_REGEX_1,TIME,time_reference,0,14
year,NN,TIME_UNIT_REGEX,TIME,time_reference,2,14
January,NNP,MONTH_REGEX,TIME,time_reference,4,14
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,14
8 March 1830,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,7,14
three months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,14
1831–1832,CD,YEAR_REGEX_1,TIME,time_reference,8,14
1832,CD,YEAR_REGEX_1,TIME,time_reference,9,14
December 1832,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,16
April,NNP,MONTH_REGEX,TIME,time_reference,4,16
June 1833,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,16
9 July 1833,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,18
14 July,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,0,18
25–26 July,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,2,18
A few weeks,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,18
Sunday afternoon,NNP NN,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,6,18
of eight years,IN CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,6,18
1835,CD,YEAR_REGEX_1,TIME,time_reference,7,18
1836,CD,YEAR_REGEX_1,TIME,time_reference,9,18
1832,CD,YEAR_REGEX_1,TIME,time_reference,10,18
about the year 1839,IN DT NN CD,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,0,20
September 1839,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,22
1835,CD,YEAR_REGEX_1,TIME,time_reference,4,22
1836,CD,YEAR_REGEX_1,TIME,time_reference,5,22
1837 to 1840,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,22
1840,CD,YEAR_REGEX_1,TIME,time_reference,8,22
1841,CD,YEAR_REGEX_1,TIME,time_reference,9,22
now,RB,TIMELINE_REGEX,TIME,time_reference,1,24
1842,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1843,CD,YEAR_REGEX_1,TIME,time_reference,2,25
1845,CD,YEAR_REGEX_1,TIME,time_reference,2,25
now,RB,TIMELINE_REGEX,TIME,time_reference,3,25
now,RB,TIMELINE_REGEX,TIME,time_reference,4,25
February 1843,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,25
25 September,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,9,25
two more years,CD JJR NNS,BASIC_NUMBER_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,9,25
of two years,IN CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,27
9 October 1845,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,27
1845,CD,YEAR_REGEX_1,TIME,time_reference,3,27
February 1846,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,29
October,NNP,MONTH_REGEX,TIME,time_reference,0,29
of 1847,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,29
now,RB,TIMELINE_REGEX,TIME,time_reference,1,29
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,29
nearly forty years,RB JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,2,29
29 September 1850,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,32
7 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,0,33
February 1851,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,35
30 June,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,2,36
1 September 1851,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,36
"June 24 , 1852","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,46
1803–1860,CD,YEAR_REGEX_1,TIME,time_reference,1,52
1833,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1851,CD,YEAR_REGEX_1,TIME,time_reference,0,53
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,54
July 1850,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,55
their hour,PRP$ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,,3,56
1826,CD,YEAR_REGEX_1,TIME,time_reference,1,58
1827,CD,YEAR_REGEX_1,TIME,time_reference,1,58
"February , 1831","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,2,58
September 1833,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,58
"July , 1834","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,2,58
1834 or 1835,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,58
1840,CD,YEAR_REGEX_1,TIME,time_reference,4,58
Friday,NNP,WEEK_REGEX,TIME,time_reference,5,58
now,RB,TIMELINE_REGEX,TIME,time_reference,10,58
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,59
November,NNP,MONTH_REGEX,TIME,time_reference,0,60
21 June 1852,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,62
lasted three days,VBD CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,,0,62
1854,CD,YEAR_REGEX_1,TIME,time_reference,0,69
now,RB,TIMELINE_REGEX,TIME,time_reference,0,69
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,69
recently,RB,TIMELINE_REGEX,TIME,time_reference,1,70
1854,CD,YEAR_REGEX_1,TIME,time_reference,1,72
now,RB,TIMELINE_REGEX,TIME,time_reference,1,72
hours,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,73
1858,CD,YEAR_REGEX_1,TIME,time_reference,2,74
the 1860s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,74
1888,CD,YEAR_REGEX_1,TIME,time_reference,6,74
100 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,74
1993,CD,YEAR_REGEX_1,TIME,time_reference,7,74
1859,CD,YEAR_REGEX_1,TIME,time_reference,8,74
1847,CD,YEAR_REGEX_1,TIME,time_reference,0,76
1863,CD,YEAR_REGEX_1,TIME,time_reference,3,76
a moment,DT NN,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,2,78
1862,CD,YEAR_REGEX_1,TIME,time_reference,0,80
January 1864,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,80
1864,CD,YEAR_REGEX_1,TIME,time_reference,3,80
1913,CD,YEAR_REGEX_1,TIME,time_reference,3,80
1865,CD,YEAR_REGEX_1,TIME,time_reference,11,80
1913,CD,YEAR_REGEX_1,TIME,time_reference,11,80
Later years,RB NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,81
1870,CD,YEAR_REGEX_1,TIME,time_reference,0,82
1877,CD,YEAR_REGEX_1,TIME,time_reference,1,82
1869–1870,CD,YEAR_REGEX_1,TIME,time_reference,2,82
1878,CD,YEAR_REGEX_1,TIME,time_reference,0,84
of thirty-two years,IN JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,84
day,NN,TIME_UNIT_REGEX,TIME,time_reference,0,84
February 1879,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,84
of 12 May 1879,IN CD NNP CD,PREFIX_REGEX_1 DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER NUMERAL TIME TIME,time_reference,6,84
now,RB,TIMELINE_REGEX,TIME,time_reference,0,86
1879,CD,YEAR_REGEX_1,TIME,time_reference,1,86
The Nineteenth Century,DT JJ NNP,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,1,86
February 1884,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,86
1880,CD,YEAR_REGEX_1,TIME,time_reference,2,86
the latter half of 1886,DT JJ NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER MODIFIER TIME,time_reference,3,86
Christmas Day,NNP NNP,HOLIDAY_REGEX TIME_UNIT_REGEX,TIME TIME,time_reference,4,86
1889,CD,YEAR_REGEX_1,TIME,time_reference,4,86
11 August 1890,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,86
Eight days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,86
ad,NN,ERA_REGEX,TIME,time_reference,1,87
1913,CD,YEAR_REGEX_1,TIME,time_reference,1,87
27 February 1891,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,3,87
2 October 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,89
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,91
Around 1830,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,93
them the 1830,PRP DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,,6,93
the 1833,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,93
of the Fourth Century,IN DT NNP NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,6,93
1833,CD,YEAR_REGEX_1,TIME,time_reference,6,93
1877,CD,YEAR_REGEX_1,TIME,time_reference,9,93
A 2001,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,95
1890,CD,YEAR_REGEX_1,TIME,time_reference,0,95
pastor,NN,TIMELINE_REGEX,TIME,time_reference,10,95
a few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,11,95
moments,NNS,TIMELINE_REGEX,TIME,time_reference,11,95
1851,CD,YEAR_REGEX_1,TIME,time_reference,4,97
1861,CD,YEAR_REGEX_1,TIME,time_reference,6,99
1803–1836,CD,YEAR_REGEX_1,TIME,time_reference,7,99
1815–1875,CD,YEAR_REGEX_1,TIME,time_reference,7,99
32 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,99
1843,CD,YEAR_REGEX_1,TIME,time_reference,7,99
now,RB,TIMELINE_REGEX,TIME,time_reference,11,99
Now,RB,TIMELINE_REGEX,TIME,time_reference,13,99
1933,CD,YEAR_REGEX_1,TIME,time_reference,0,101
the early 1840s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,4,101
a September 2010,DT NNP CD,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,9,101
2003,CD,YEAR_REGEX_1,TIME,time_reference,10,101
those final days,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,11,101
the late nineteenth century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,20,101
the first decades,DT JJ NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,21,101
of the nineteenth century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,21,101
2009,CD,YEAR_REGEX_1,TIME,time_reference,24,101
December 1816,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,25,101
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,25,101
1833,CD,YEAR_REGEX_1,TIME,time_reference,29,101
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,109
2001,CD,YEAR_REGEX_1,TIME,time_reference,1,109
19 September 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,109
November 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,109
12 February 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,109
1 July 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,109
13 October 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,109
13 October 2019,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,109
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,110
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,111
11 August,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,1,111
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,111
9 October,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,2,111
that 9 October,IN CD NNP,PREFIX_REGEX_1 DIGIT_REGEX_1 MONTH_REGEX,MODIFIER NUMERAL TIME,time_reference,3,111
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,111
now,RB,TIMELINE_REGEX,TIME,time_reference,4,111
11 August,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,0,112
of the Fourth Century,IN DT NNP NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,0,114
1833,CD,YEAR_REGEX_1,TIME,time_reference,0,114
1833–1841,CD,YEAR_REGEX_1,TIME,time_reference,0,115
1836–1842,CD,YEAR_REGEX_1,TIME,time_reference,0,116
1836,CD,YEAR_REGEX_1,TIME,time_reference,0,117
1837,CD,YEAR_REGEX_1,TIME,time_reference,0,118
1838,CD,YEAR_REGEX_1,TIME,time_reference,0,119
1834–1843,CD,YEAR_REGEX_1,TIME,time_reference,0,120
"1842 , 1844","CD , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,0,121
1843–44,CD,YEAR_REGEX_1,TIME,time_reference,0,122
"1826 , 1843","CD , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,0,123
1843,CD,YEAR_REGEX_1,TIME,time_reference,0,124
of the Day,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,125
1843,CD,YEAR_REGEX_1,TIME,time_reference,0,125
1845,CD,YEAR_REGEX_1,TIME,time_reference,0,125
1845,CD,YEAR_REGEX_1,TIME,time_reference,0,126
1848,CD,YEAR_REGEX_1,TIME,time_reference,0,127
1848–1873,CD,YEAR_REGEX_1,TIME,time_reference,0,128
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,128
1849,CD,YEAR_REGEX_1,TIME,time_reference,0,129
1850,CD,YEAR_REGEX_1,TIME,time_reference,0,130
1851,CD,YEAR_REGEX_1,TIME,time_reference,0,131
1852 and 1858,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,132
1852,CD,YEAR_REGEX_1,TIME,time_reference,0,133
1855,CD,YEAR_REGEX_1,TIME,time_reference,0,134
1859–1860,CD,YEAR_REGEX_1,TIME,time_reference,0,135
1864,CD,YEAR_REGEX_1,TIME,time_reference,0,136
1865,CD,YEAR_REGEX_1,TIME,time_reference,0,136
1865,CD,YEAR_REGEX_1,TIME,time_reference,0,137
1865,CD,YEAR_REGEX_1,TIME,time_reference,0,138
1870,CD,YEAR_REGEX_1,TIME,time_reference,0,139
