time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 14 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kristian Merrill Bush (born March 14, 1970) is an American singer, songwriter, and record producer.",0,0,,6712743
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In addition to his work in these two groups, Bush has released one solo album, Southern Gravity, via Streamsound Records in 2015.",2,0,,6712743
of four years,IN CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"He was exposed to instruments from an early age, and picked up his first violin at the age of four years.",3,2,== Early life ==,6712743
these early years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"During these early years, Bush, alongside younger brother Brandon, made his musical debut at the local Bush Beans Jamboree performing as Parton's opening act.",4,2,== Early life ==,6712743
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Bush attended Avon Old Farms Boarding School in Avon, Connecticut, graduating in 1988.",9,2,== Early life ==,6712743
May,NNP,MONTH_REGEX,TIME,time_reference,"Storyteller covered the Replacement's ""I Can't Wait”, Rod Stewart's ""Maggie May”, The English Beat's ""Mirror in the Bathroom"", and Jane's Addiction's ""Jane Says”, among other songs, and they performed at numerous bars, campus events and parties in Atlanta.",1,4,== Musical career ==,6712743
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Bush started his career in the early 1990s forming folk rock duo Billy Pilgrim along with Andrew Hyra.,0,6,== Musical career == | === Billy Pilgrim ===,6712743
their 1994,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,"Bush and Hyra decided upon the name Billy Pilgrim (borrowed from the time traveling protagonist of Kurt Vonnegut's Slaughterhouse Five) and released a pair of albums for Atlantic Records (their 1994 self-titled debut and 1995's Bloom), earning multiple Top 5 singles on the AAA charts, rotation on VH1 and a reputation as dynamic live performers who traveled from the tiny stage of Eddie's Attic in Decatur, Georgia, to a worldwide tour supporting Melissa Etheridge in 1995.",2,7,== Musical career == | === Billy Pilgrim ===,6712743
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Bush and Hyra decided upon the name Billy Pilgrim (borrowed from the time traveling protagonist of Kurt Vonnegut's Slaughterhouse Five) and released a pair of albums for Atlantic Records (their 1994 self-titled debut and 1995's Bloom), earning multiple Top 5 singles on the AAA charts, rotation on VH1 and a reputation as dynamic live performers who traveled from the tiny stage of Eddie's Attic in Decatur, Georgia, to a worldwide tour supporting Melissa Etheridge in 1995.",2,7,== Musical career == | === Billy Pilgrim ===,6712743
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Bush and Hyra decided upon the name Billy Pilgrim (borrowed from the time traveling protagonist of Kurt Vonnegut's Slaughterhouse Five) and released a pair of albums for Atlantic Records (their 1994 self-titled debut and 1995's Bloom), earning multiple Top 5 singles on the AAA charts, rotation on VH1 and a reputation as dynamic live performers who traveled from the tiny stage of Eddie's Attic in Decatur, Georgia, to a worldwide tour supporting Melissa Etheridge in 1995.",2,7,== Musical career == | === Billy Pilgrim ===,6712743
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Bush co-founded Sugarland in 2002, signed with Mercury Records Nashville in 2004, and exploded onto the country music scene.",0,9,== Musical career == | === Sugarland ===,6712743
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Bush co-founded Sugarland in 2002, signed with Mercury Records Nashville in 2004, and exploded onto the country music scene.",0,9,== Musical career == | === Sugarland ===,6712743
