time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 18 , 1957","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"John William Fedchock (born September 18, 1957) is an American jazz trombonist, bandleader, and arranger.",0,0,,17857132
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Fedchock worked for the Woody Herman Orchestra in the 1980s and was noted for his arrangements.,0,4,== Career ==,17857132
1992,CD,YEAR_REGEX_1,TIME,time_reference,"He recorded his first album as a leader in 1992 with the New York Big Band, which was active into the late-2000s.",2,4,== Career ==,17857132
1992,CD,YEAR_REGEX_1,TIME,time_reference,"New York Big Band (Reservoir, 1992)",0,6,== Discography ==,17857132
1998,CD,YEAR_REGEX_1,TIME,time_reference,"On the Edge (Reservoir, 1998)",0,7,== Discography ==,17857132
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Hit the Bricks (Reservoir, 2000)",0,8,== Discography ==,17857132
2002,CD,YEAR_REGEX_1,TIME,time_reference,"No Nonsense (Reservoir, 2002)",0,9,== Discography ==,17857132
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Up and Running (Reservoir, 2007)",0,10,== Discography ==,17857132
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Fluidity (Summit, 2015)",0,11,== Discography ==,17857132
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Like It Is (MAMA, 2015)",0,12,== Discography ==,17857132
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Reminiscence (Summit, 2018)",0,13,== Discography ==,17857132
