time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 4 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Robert Alan Deal (born May 4, 1951), known professionally as Mick Mars, is an American musician and the lead guitarist and co-founder of the rock band Mötley Crüe.",0,0,,1029247
nine years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"Before he was nine years old, his family relocated again, this time to Garden Grove, California.",1,2,== Career ==,1029247
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He dropped out of high school and began playing guitar in a series of unsuccessful blues-based rock bands throughout the 1970s, sometimes using the name Zorky Charlemagne, and occasionally taking on menial day jobs.",2,2,== Career ==,1029247
day,NN,TIME_UNIT_REGEX,TIME,time_reference,"He dropped out of high school and began playing guitar in a series of unsuccessful blues-based rock bands throughout the 1970s, sometimes using the name Zorky Charlemagne, and occasionally taking on menial day jobs.",2,2,== Career ==,1029247
nearly a decade,RB DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"After nearly a decade of frustration with the California music scene, he reinvented himself, changing his name from Robert Deal to Mick Mars and dyeing his hair jet black, hoping for a fresh start.",0,3,== Career ==,1029247
April 1980,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In April 1980 he put a want ad in the Los Angeles newspaper The Recycler, describing himself as ""a loud, rude and aggressive guitar player"".",1,3,== Career ==,1029247
ad,NN,ERA_REGEX,TIME,time_reference,"In April 1980 he put a want ad in the Los Angeles newspaper The Recycler, describing himself as ""a loud, rude and aggressive guitar player"".",1,3,== Career ==,1029247
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, he played with the band on what was reported at the time to be its final tour.",4,3,== Career ==,1029247
"October 3 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Their second album, The Unattractive Revolution, was released on October 3, 2007, and featured two songs co-written by Mars.",7,3,== Career ==,1029247
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Mars played guitar on the title track of Hinder's 2008 album Take It to the Limit, and contributed a guitar solo to the song ""Into the Light"" by Papa Roach, on their 2009 album Metamorphosis.",8,3,== Career ==,1029247
their 2009,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,"Mars played guitar on the title track of Hinder's 2008 album Take It to the Limit, and contributed a guitar solo to the song ""Into the Light"" by Papa Roach, on their 2009 album Metamorphosis.",8,3,== Career ==,1029247
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010 he co-wrote a song with Escape the Fate for the band's self-titled album, which was instead withheld from the album and reserved for a later release.",10,3,== Career ==,1029247
their 2011,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,"Mars co-wrote and appears in the music video of the song ""Boss's Daughter"" by Pop Evil on their 2011 album War of Angels.",11,3,== Career ==,1029247
November 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2019, Mars released a new song ""The Way I'm Wired"" with Black Smoke Trigger.",12,3,== Career ==,1029247
17 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,It was initially diagnosed when he was 17 years old and has increasingly impaired his movement and has caused him pain.,1,5,== Health ==,1029247
the end of 2004,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,This led to hip-replacement surgery at the end of 2004.,2,5,== Health ==,1029247
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years, the illness has caused his lower spine to seize up and freeze completely solid, ""... causing scoliosis in [his] back and squashing [him] further down and forward until [he] was a full three inches (7.6 cm) shorter than [he] was in high school.""",3,5,== Health ==,1029247
sometimes a B.C,RB DT NNP,PREFIX_REGEX_1 INARTICLE_REGEX ERA_REGEX,MODIFIER MODIFIER TIME,time_reference,"Mars in his early career used guitars that were popular at the time: Kramer, and other Superstrats; on occasion he used a black Gibson Les Paul, and sometimes a B.C. Rich.",0,7,== Equipment ==,1029247
September 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"However, according to an interview published in September 2009, Mars' main stage guitars for that tour were Fender Stratocasters with an ""HSH"" (humbucker, single coil, humbucker) configuration.",1,7,== Equipment ==,1029247
"of 1963 , 1964","IN CD , CD",PREFIX_REGEX_1 YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"He frequently used a Stratocaster modified from components of 1963, 1964, and 1965 models with J.M. Rolph pickups and a licensed Floyd Rose bridge system turning it in to a Superstrat.",2,7,== Equipment ==,1029247
1965,CD,YEAR_REGEX_1,TIME,time_reference,"He frequently used a Stratocaster modified from components of 1963, 1964, and 1965 models with J.M. Rolph pickups and a licensed Floyd Rose bridge system turning it in to a Superstrat.",2,7,== Equipment ==,1029247
