time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"March 2 , 1940","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,0
"1939 – April 3 , 2005","CD NNP NNP CD , CD",YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_range,0,0
the early days,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,0
presenter,NN,TIMELINE_REGEX,TIME,time_reference,2,0
9 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,2
1959,CD,YEAR_REGEX_1,TIME,time_reference,3,2
15 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,4,2
Years,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,3
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1962,CD,YEAR_REGEX_1,TIME,time_reference,4,5
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,6
that year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,6
1965,CD,YEAR_REGEX_1,TIME,time_reference,6,6
1966,CD,YEAR_REGEX_1,TIME,time_reference,7,6
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,8
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,8
1974,CD,YEAR_REGEX_1,TIME,time_reference,3,8
currently,RB,TIMELINE_REGEX,TIME,time_reference,4,8
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,9
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,9
first night,JJ NN,ORDINAL_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,3,10
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,11
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,16
the Christmas,DT NNP,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,0,16
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,17
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,19
a presenter,DT NN,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,0,21
1985,CD,YEAR_REGEX_1,TIME,time_reference,1,21
every week,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,21
1983,CD,YEAR_REGEX_1,TIME,time_reference,6,21
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,24
March 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,26
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,26
last days,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,27
"April 3 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,27
the night,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,1,27
