time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 18 , 1979","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David Brent Nail (born May 18, 1979) is an American country music artist, and frontman of the band David Nail & The Well Ravens.",0,0,,17254525
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, he debuted the single ""Memphis"" from an unreleased album for Mercury Records Nashville.",1,0,,17254525
Five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Five years later, he signed with MCA Nashville, for which he has released four studio albums: I'm About to Come Alive, The Sound of a Million Dreams, I'm a Fire, and Fighter plus two extended plays, 1979 and Uncovered.",2,0,,17254525
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Five years later, he signed with MCA Nashville, for which he has released four studio albums: I'm About to Come Alive, The Sound of a Million Dreams, I'm a Fire, and Fighter plus two extended plays, 1979 and Uncovered.",2,0,,17254525
now,RB,TIMELINE_REGEX,TIME,time_reference,"The lead-off single, ""Memphis"", reached number 52 on the Billboard Hot Country Singles & Tracks (now Hot Country Songs) charts.",2,2,== Musical career ==,17254525
2001,CD,YEAR_REGEX_1,TIME,time_reference,"But I Can't Let You Go"" on then-labelmate Meredith Edwards' 2001 album Reach.",6,2,== Musical career ==,17254525
2007–2012,CD,YEAR_REGEX_1,TIME,time_reference,I'm About to Come Alive and The Sound of a Million Dreams (2007–2012),1,3,== Musical career == | === I'm About to Come Alive and The Sound of a Million Dreams (2007–2012) ===,17254525
April 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Nail signed to MCA Records Nashville, also a division of Universal Music Group Nashville, in April 2007.",0,4,== Musical career == | === I'm About to Come Alive and The Sound of a Million Dreams (2007–2012) ===,17254525
their 2003,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,"The first single was ""I'm About to Come Alive"", originally recorded by Train on their 2003 album My Private Nation.",3,4,== Musical career == | === I'm About to Come Alive and The Sound of a Million Dreams (2007–2012) ===,17254525
May 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The second single, ""Red Light,"" entered Top 40 in May 2009 and peaked at number 7.",5,4,== Musical career == | === I'm About to Come Alive and The Sound of a Million Dreams (2007–2012) ===,17254525
