time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
18 May 1986,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Antonio Guillermo ""Tony"" Succar (born 18 May 1986), is a Peruvian-American percussionist, composer, arranger, bandleader, and producer.",0,0,,39601897
two years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,"When he was two years old his family emigrated to the United States and settled in Miami, Florida.",1,2,== Early life ==,39601897
3 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,Since he was 3 years old Tony started playing the Peruvian cajón.,5,2,== Early life ==,39601897
Sunset,NNP,DAY_TIME_REGEX,TIME,time_reference,Succar attended Miami Sunset Senior High School in Miami-Dade County.,0,4,== Education ==,39601897
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the time his ambition was to be a professional soccer player, and he played in several teams, including his high school team when it won the 2004 state championships.",1,4,== Education ==,39601897
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Succar gained a Bachelor of Arts in Jazz Performance in 2008 and went on to study for a master's degree, which he gained in 2010.",6,4,== Education ==,39601897
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Succar gained a Bachelor of Arts in Jazz Performance in 2008 and went on to study for a master's degree, which he gained in 2010.",6,4,== Education ==,39601897
21 September 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 21 September 2010, Succar released an album recorded at his graduate recital, a live concert featuring Mixtura at Miami's Wertheim Performing Arts Center.",2,6,== Musical career ==,39601897
2012,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating from FIU, Succar became an artist-in-residence there in 2012, continuing to work with the school's music students on a number of projects.",5,6,== Musical career ==,39601897
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, Succar was nominated for a Latin Grammy Award in four separate categories, winning for Best Salsa Album and as Producer of the Year.",0,7,== Musical career ==,39601897
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In 2019, Succar was nominated for a Latin Grammy Award in four separate categories, winning for Best Salsa Album and as Producer of the Year.",0,7,== Musical career ==,39601897
2015,CD,YEAR_REGEX_1,TIME,time_reference,"Unity was launched in 2015 with a concert at Olympia theater in Miami Sponsored and transmitted by PBS TV, 360 Stations, prime time, Friday night 9.00 PM., and also Sponsored by Universal Music Classic.",0,10,== The Unity Project ==,39601897
Friday night 9.00 PM.,NNP NN CD NNP,WEEK_REGEX DAY_TIME_REGEX DIGIT_REGEX_1 HALFDAY_REGEX_1,TIME TIME NUMERAL TIME,time_reference,"Unity was launched in 2015 with a concert at Olympia theater in Miami Sponsored and transmitted by PBS TV, 360 Stations, prime time, Friday night 9.00 PM., and also Sponsored by Universal Music Classic.",0,10,== The Unity Project ==,39601897
Presented,NNP,TIMELINE_REGEX,TIME,time_reference,"Unity features more than 100 musicians, such Latin superstars as Tito Nieves, Jon Secada, La India, Obie Bermudez, Jennifer Pena, Michael Stuward, Angel Lopez, Sheila E., Judith Hill, Jean Rodríguez, Fernando Vargas, Maribel Diaz, Kevin Ceballo, Presented in PBS TV by Gloria Estefan, mixed by engineer Bruce Swedien.",1,10,== The Unity Project ==,39601897
