time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 18 , 1988","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Joshua William Dun (born June 18, 1988) is an American musician.",0,0,,41654838
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Regarding the matter, he said: ""I'd hide albums like Green Day's Dookie underneath my bed...",2,3,== Early life ==,41654838
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Dun worked at Guitar Center for three years where he met former Twenty One Pilots drummer Chris Salih, who introduced him to future bandmate Tyler Joseph.",7,3,== Early life ==,41654838
March 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2010, Dun joined House of Heroes after the band's drummer, Colin Rigsby, took a break to spend more time with his family.",0,6,== Career == | === House of Heroes ===,41654838
October,NNP,MONTH_REGEX,TIME,time_reference,"He also took part in House of Heroes' live tour until October, when Rigsby returned to his duties.",3,6,== Career == | === House of Heroes ===,41654838
"July 8 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"As a duo Twenty One Pilots released the band's second studio album, Regional at Best, on July 8, 2011, and signed with record label Fueled by Ramen, a subsidiary of Atlantic Records, in April 2012.",4,8,== Career == | === Twenty One Pilots ===,41654838
April 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"As a duo Twenty One Pilots released the band's second studio album, Regional at Best, on July 8, 2011, and signed with record label Fueled by Ramen, a subsidiary of Atlantic Records, in April 2012.",4,8,== Career == | === Twenty One Pilots ===,41654838
"January 8 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Twenty One Pilots' third studio album, Vessel, was released on January 8, 2013, through Fueled by Ramen.",5,8,== Career == | === Twenty One Pilots ===,41654838
"May 17 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The band's fourth studio album, Blurryface, was released on May 17, 2015, two days ahead of its intended release date.",6,8,== Career == | === Twenty One Pilots ===,41654838
two days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"The band's fourth studio album, Blurryface, was released on May 17, 2015, two days ahead of its intended release date.",6,8,== Career == | === Twenty One Pilots ===,41654838
