time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"September 1 , 1905 – September 2 , 2000","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 2003,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,1
"February 14 , 1884 – October 5 , 1996","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,3
1921,CD,YEAR_REGEX_1,TIME,time_reference,1,3
1923,CD,YEAR_REGEX_1,TIME,time_reference,2,3
1925,CD,YEAR_REGEX_1,TIME,time_reference,3,3
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,6,3
1936,CD,YEAR_REGEX_1,TIME,time_reference,6,3
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,7,3
the early morning hours,DT JJ NN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DAY_TIME_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME TIME,time_reference,3,4
1989,CD,YEAR_REGEX_1,TIME,time_reference,4,4
2000,CD,YEAR_REGEX_1,TIME,time_reference,4,4
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,4,4
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,7
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,8
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,9
