time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
2 February 1942,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
14 August 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,0
1997,CD,YEAR_REGEX_1,TIME,time_reference,4,0
2010,CD,YEAR_REGEX_1,TIME,time_reference,4,0
the 2010,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,0
2011,CD,YEAR_REGEX_1,TIME,time_reference,6,0
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,2
the early 1960s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,2
1964,CD,YEAR_REGEX_1,TIME,time_reference,3,2
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,2
1967,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1964,CD,YEAR_REGEX_1,TIME,time_reference,6,2
October 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,2
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1969 and 1970,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,3
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,7
1969,CD,YEAR_REGEX_1,TIME,time_reference,3,7
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,11
2007,CD,YEAR_REGEX_1,TIME,time_reference,2,11
Springfield,NNP,SEASON_REGEX,TIME,time_reference,2,11
1983,CD,YEAR_REGEX_1,TIME,time_reference,3,11
1993,CD,YEAR_REGEX_1,TIME,time_reference,4,11
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,12
2006,CD,YEAR_REGEX_1,TIME,time_reference,1,12
March 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,12
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,13
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,15
12 June 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,15
22 January 2011,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,15
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,15
22 January 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,16
15 April 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,16
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,0,16
fourteen years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,16
4 February 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,16
April 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,16
25 March 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,16
22 April 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,16
21 May 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,16
14 June 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,16
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,17
of 2017,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,17
September,NNP,MONTH_REGEX,TIME,time_reference,0,17
29 June 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,17
The Years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,17
1968 to 1980,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,17
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,17
Days,NNPS,TIME_UNIT_REGEX,TIME,time_reference,1,17
2016,CD,YEAR_REGEX_1,TIME,time_reference,2,17
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,2,17
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,19
1976,CD,YEAR_REGEX_1,TIME,time_reference,1,19
1978,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1984,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1990,CD,YEAR_REGEX_1,TIME,time_reference,3,19
2010 21st,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,5,19
the late 1980s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,22
off hours,RP NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,23
a 24 April 1990,DT CD NNP CD,INARTICLE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER NUMERAL TIME TIME,time_reference,0,23
July 1990,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,23
November 1990,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,23
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1 July 1991,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,25
currently,RB,TIMELINE_REGEX,TIME,time_reference,6,25
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,28
a 1968,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,28
a 1968,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,28
38 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,28
2016,CD,YEAR_REGEX_1,TIME,time_reference,2,28
April 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,28
September 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,5,28
1968 to 1970,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,7,28
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,28
recently,RB,TIMELINE_REGEX,TIME,time_reference,11,28
