time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 1 , 1936 – April 11 , 2011","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Lacy Gibson (May 1, 1936 – April 11, 2011) was an American Chicago blues guitarist, singer and songwriter.",0,0,,33398332
nightclubs,NN,DAY_TIME_REGEX,TIME,time_reference,"One commentator noted that Gibson ""developed a large and varied repertoire after long stays with numerous bands, many recording sessions, and performances in Chicago nightclubs"".",2,0,,33398332
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Gibson was born in Salisbury, North Carolina, and relocated with his family to Chicago in 1949.",0,2,== Biography ==,33398332
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1963 alone, he recorded backing for Willie Mabon, Billy",4,2,== Biography ==,33398332
1963,CD,YEAR_REGEX_1,TIME,time_reference,"Gibson's own recording debut was also in 1963, with Chess Records, which recorded his song ""My Love Is Real"", with Buddy Guy on guitar.",6,2,== Biography ==,33398332
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Gibson recorded his debut album, Wishing Ring, in 1971.",9,2,== Biography ==,33398332
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"It was released by El Saturn Records, which was partly owned by the musician Sun Ra, who was then Gibson's brother-in-law.",10,2,== Biography ==,33398332
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1970s, Gibson also played alongside Willie James Lyons at the Poinciana on the West Side.",12,2,== Biography ==,33398332
1977,CD,YEAR_REGEX_1,TIME,time_reference,"In 1977, Ralph Bass produced another album for Gibson, but it was not released until 1996, when it was issued by Delmark Records.",13,2,== Biography ==,33398332
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1977, Ralph Bass produced another album for Gibson, but it was not released until 1996, when it was issued by Delmark Records.",13,2,== Biography ==,33398332
1978,CD,YEAR_REGEX_1,TIME,time_reference,He played on Son Seals's 1978 album Live and Burning.,14,2,== Biography ==,33398332
1980,CD,YEAR_REGEX_1,TIME,time_reference,"Alligator Records included four tracks by Gibson on its 1980 compilation album Living Chicago Blues, Vol. 3.",15,2,== Biography ==,33398332
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Gibson's album Switchy Titchy was released in 1982 by Black Magic Records, a Dutch label.",16,2,== Biography ==,33398332
2004,CD,YEAR_REGEX_1,TIME,time_reference,Gibson played at the Chicago Blues Festival in 2004.,19,2,== Biography ==,33398332
nightclub,NN,DAY_TIME_REGEX,TIME,time_reference,"He also operated the Chicago after-hours nightclub Ann's Love Nest with his wife, for whom it was named.",20,2,== Biography ==,33398332
"April 11 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Gibson died of a heart attack in Chicago on April 11, 2011, aged 74.",21,2,== Biography ==,33398332
