time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1936,CD,YEAR_REGEX_1,TIME,time_reference,"Jocy de Oliveira (born 1936) is a Brazilian pianist, multimedia artist and composer.",0,0,,29257907
1970,CD,YEAR_REGEX_1,TIME,time_reference,Polinterações I and II (1970),0,11,== Works ==,29257907
1982/83,CD,YEAR_REGEX_1,TIME,time_reference,"Música no espaço, planetarium event (1982/83)",0,12,== Works ==,29257907
1987,CD,YEAR_REGEX_1,TIME,time_reference,Fata Morgana (1987),0,13,== Works ==,29257907
Thurs,NNP,WEEK_ABBR_REGEX,TIME,time_reference,Liturgia Thurs Espaço (1988),0,14,== Works ==,29257907
1988,CD,YEAR_REGEX_1,TIME,time_reference,Liturgia Thurs Espaço (1988),0,14,== Works ==,29257907
1993,CD,YEAR_REGEX_1,TIME,time_reference,Inori à prostituta Sagrada (1993),0,15,== Works ==,29257907
1994,CD,YEAR_REGEX_1,TIME,time_reference,Illud Tempus (1994),0,16,== Works ==,29257907
1995,CD,YEAR_REGEX_1,TIME,time_reference,Canto e Raga (1995),0,17,== Works ==,29257907
1999,CD,YEAR_REGEX_1,TIME,time_reference,Cenas de una Trilogia (1999),0,18,== Works ==,29257907
1999/2000,CD,YEAR_REGEX_1,TIME,time_reference,As Malibran (1999/2000),0,19,== Works ==,29257907
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Medea, Profecia e Balada (2003)",0,20,== Works ==,29257907
2003/2005,CD,YEAR_REGEX_1,TIME,time_reference,"Kseni Estrangeira-A (2003/2005)Her work has been recorded and issued on CD and DVD, including:",0,21,== Works ==,29257907
2000,CD,YEAR_REGEX_1,TIME,time_reference,As Malibrans (2000) ASIN:B00004UAWV,0,26,== Works ==,29257907
1959,CD,YEAR_REGEX_1,TIME,time_reference,"O 3 º Mundo (São Paulo, 1959)",0,28,== Books ==,29257907
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Apague meu spot light (São Paulo, 1961)",0,29,== Books ==,29257907
1983,CD,YEAR_REGEX_1,TIME,time_reference,Dias e seus Caminhos Mapas e partituras (1983),0,30,== Books ==,29257907
2003,CD,YEAR_REGEX_1,TIME,time_reference,Inori - a prostituta sagrada (2003),0,31,== Books ==,29257907
