time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
8 March 1979,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Zena McNally (born 8 March 1979) is an English radio presenter and one of the original members of girl-group Mis-Teeq.,0,0,,12245627
presenter and one,NN CC CD,TIMELINE_REGEX LINKAGE_REGEX BASIC_NUMBER_REGEX_1,TIME MODIFIER NUMERAL,time_reference,Zena McNally (born 8 March 1979) is an English radio presenter and one of the original members of girl-group Mis-Teeq.,0,0,,12245627
early 2001,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She left in early 2001, just before the group had real chart success.",1,0,,12245627
currently,RB,TIMELINE_REGEX,TIME,time_reference,McNally currently lives in the United States.,4,0,,12245627
of a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"For the best part of a year, McNally was recording most of her debut album in Atlanta, Georgia.",3,2,== Career ==,12245627
2005,CD,YEAR_REGEX_1,TIME,time_reference,"After releasing ""Been Around the World"", she was approached by Avex Records in Japan, who signed and released her debut album All Of Me in Japan and Southeast Asia in 2005, supported by the third single, ""All Of Me"".",6,2,== Career ==,12245627
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, McNally presented her own entertainment show",8,2,== Career ==,12245627
2007,CD,YEAR_REGEX_1,TIME,time_reference,"After leaving In The MIXX in 2007, McNally was approached by BBC Radio 1Xtra to co-present their new early morning breakfast show alongside Trevor Nelson.",11,2,== Career ==,12245627
early morning,JJ NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"After leaving In The MIXX in 2007, McNally was approached by BBC Radio 1Xtra to co-present their new early morning breakfast show alongside Trevor Nelson.",11,2,== Career ==,12245627
2007 to 2008,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,She also presented on Channel 4's web show Bite from 2007 to 2008.,12,2,== Career ==,12245627
every Tuesday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,The show was shown every Tuesday on the Channel 4 website.,13,2,== Career ==,12245627
4 July 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 4 July 2008, McNally married the American international football player and current Chicago Fire Soccer Club player, Cory Gibbs, in a ceremony held in Miami, Florida.",1,4,== Personal life ==,12245627
2014,CD,YEAR_REGEX_1,TIME,time_reference,McNally divorced Cory Gibbs in 2014.,3,4,== Personal life ==,12245627
now,RB,TIMELINE_REGEX,TIME,time_reference,"She is now director of a property investment company, and works in entertainment management and artist branding in Los Angeles, CA.",4,4,== Personal life ==,12245627
