time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
13 November 1921 – 2 October 1996,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
of the 20th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,0
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,2
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,2
early 1970s,RB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,2
"October 1 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,2
"October 2 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,2
"October 20 , 1996","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,2
October 2,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,10,2
the early hours,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,10,2
of the day,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,10,2
1948 to 1958,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,4
1959 to 1966,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,4
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,4
1975,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1960–61,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1951–53,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1961–62,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1975–76,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1938,CD,YEAR_REGEX_1,TIME,time_reference,0,32
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,44
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,45
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,46
1956–58,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,47
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,48
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,50
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,51
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,52
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,53
1979–81,CD,YEAR_REGEX_1,TIME,time_reference,0,54
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,55
1972–1975,CD,YEAR_REGEX_1,TIME,time_reference,0,57
"February 27 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,60
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,61
2001,CD,YEAR_REGEX_1,TIME,time_reference,2,62
2004,CD,YEAR_REGEX_1,TIME,time_reference,1,63
