time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Blue Meanies were an American ska-core band founded in Carbondale, Illinois, at Southern Illinois University, in 1989.",0,0,,157666
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,Independent years ==,1,1,== Independent years ==,157666
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The band made their recording debut in 1991 with the release of their first single, ""Grandma Shampoo"" c/w ""Dickory Dock"".",0,2,== Independent years ==,157666
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Although their personnel was continuously changing, The Blue Meanies' sound would remain consistent throughout their first four albums, Peace Love Groove (1991), Pave The World (1992), Kiss Your Ass Goodbye (1995), Full Throttle (1997), and the live record Sonic Documentation Of Exhibition And Banter (1998).",1,2,== Independent years ==,157666
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Although their personnel was continuously changing, The Blue Meanies' sound would remain consistent throughout their first four albums, Peace Love Groove (1991), Pave The World (1992), Kiss Your Ass Goodbye (1995), Full Throttle (1997), and the live record Sonic Documentation Of Exhibition And Banter (1998).",1,2,== Independent years ==,157666
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Although their personnel was continuously changing, The Blue Meanies' sound would remain consistent throughout their first four albums, Peace Love Groove (1991), Pave The World (1992), Kiss Your Ass Goodbye (1995), Full Throttle (1997), and the live record Sonic Documentation Of Exhibition And Banter (1998).",1,2,== Independent years ==,157666
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Although their personnel was continuously changing, The Blue Meanies' sound would remain consistent throughout their first four albums, Peace Love Groove (1991), Pave The World (1992), Kiss Your Ass Goodbye (1995), Full Throttle (1997), and the live record Sonic Documentation Of Exhibition And Banter (1998).",1,2,== Independent years ==,157666
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Although their personnel was continuously changing, The Blue Meanies' sound would remain consistent throughout their first four albums, Peace Love Groove (1991), Pave The World (1992), Kiss Your Ass Goodbye (1995), Full Throttle (1997), and the live record Sonic Documentation Of Exhibition And Banter (1998).",1,2,== Independent years ==,157666
late 2000,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Their sixth full-length album, The Post Wave, released in late 2000 on MCA Records, was the most musically different from their other five albums.",0,5,== MCA records era ==,157666
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, the band regained the rights to The Post Wave and reissued it on Thick Records, their original record label.",1,5,== MCA records era ==,157666
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"In the summer of 2004, it was confirmed that the Blue Meanies would temporarily revive the old tradition of the Winter Nationals.",0,8,== Post-breakup ==,157666
of 2004,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the summer of 2004, it was confirmed that the Blue Meanies would temporarily revive the old tradition of the Winter Nationals.",0,8,== Post-breakup ==,157666
of the Winter,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 SEASON_REGEX,MODIFIER MODIFIER TIME,time_reference,"In the summer of 2004, it was confirmed that the Blue Meanies would temporarily revive the old tradition of the Winter Nationals.",0,8,== Post-breakup ==,157666
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,For years the Blue Meanies would have a show on December 23 in their hometown of Chicago.,1,8,== Post-breakup ==,157666
December 23,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,For years the Blue Meanies would have a show on December 23 in their hometown of Chicago.,1,8,== Post-breakup ==,157666
"December 22 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On December 22, 2004 the band played its first show in three years at Double Door with The Tossers and Cougars supporting.",2,8,== Post-breakup ==,157666
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"On December 22, 2004 the band played its first show in three years at Double Door with The Tossers and Cougars supporting.",2,8,== Post-breakup ==,157666
