time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2 December 1997,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Afra Saraçoğlu (born 2 December 1997) is a Turkish actress.,0,0,,64388321
2017,CD,YEAR_REGEX_1,TIME,time_reference,"She has taken roles in several films and series, most notably in the TV series Fazilet Hanım ve Kızları in 2017.",1,2,== Life and career ==,64388321
2019,CD,YEAR_REGEX_1,TIME,time_reference,"In 2019, she played the role of Hayat in the TV series Kardeş Çocukları, alongside Nur Fettahoğlu and Mehmet Aslantuğ.",2,2,== Life and career ==,64388321
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, she was cast in Öğretmen, an adaptation of Mr. Hiiragi's Homeroom, in which she has the leading role alongside İlker Kaleli and Ceren Moray.",3,2,== Life and career ==,64388321
2018,CD,YEAR_REGEX_1,TIME,time_reference,The couple met while they were shooting a movie called İyi Oyun in 2018.,1,3,== Life and career ==,64388321
