time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"May 12 , 1935 – September 4 , 2020","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
thirty years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,0
"May 12 , 1935","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
now,RB,TIMELINE_REGEX,TIME,time_reference,1,2
1953,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1962,CD,YEAR_REGEX_1,TIME,time_reference,8,4
about 1959,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,6
December 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,5,6
April and May,NNP CC NNP,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX,TIME MODIFIER TIME,time_reference,5,6
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,6
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,6,8
1964,CD,YEAR_REGEX_1,TIME,time_reference,7,8
Spring,NNP,SEASON_REGEX,TIME,time_reference,0,10
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,10
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,1,12
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,12
1970,CD,YEAR_REGEX_1,TIME,time_reference,5,12
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,12
1972,CD,YEAR_REGEX_1,TIME,time_reference,7,12
1976,CD,YEAR_REGEX_1,TIME,time_reference,7,12
