time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1893,CD,YEAR_REGEX_1,TIME,time_reference,"Mal Hallett (born 1893, Roxbury, Massachusetts – died November 20, 1952, Boston) was an American jazz violinist and bandleader.",0,0,,17891662
"November 20 , 1952","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Mal Hallett (born 1893, Roxbury, Massachusetts – died November 20, 1952, Boston) was an American jazz violinist and bandleader.",0,0,,17891662
of the 1930s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He played in France during World War I as a member of Al Moore's orchestra, and led his own band, primarily in New England, for much of the 1930s.",1,2,== Biography ==,17891662
Daye,NNP,TIME_UNIT_REGEX,TIME,time_reference,"His ensemble featured a large number of sidemen who went on to become noted for their own achievements, including Gene Krupa, Jack Teagarden, Frankie Carle, Jack Jenney, Toots Mondello, Irene Daye, Floyd O'Brien, Spud Murphy, Boots Mussulli, Brad Gowans, Turk Murphy, Teddy Grace, John Williams, and Don Fagerquist.",2,2,== Biography ==,17891662
1952,CD,YEAR_REGEX_1,TIME,time_reference,He died in 1952 in Boston.,2,3,== Biography ==,17891662
"November 22 , 1952","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Obituary, New York Times, November 22, 1952 (subscription access required)",0,8,== Further reading ==,17891662
