time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 13 , 1928","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Luis Stowell Kemnitzer (November 13, 1928 in Pasadena, California– February 17, 2006) was an American anthropologist known for his social and political activism.",0,0,,42632924
"February 17 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Luis Stowell Kemnitzer (November 13, 1928 in Pasadena, California– February 17, 2006) was an American anthropologist known for his social and political activism.",0,0,,42632924
1967 to 1994,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1967 to 1994, Kemnitzer was a professor at San Francisco State University, where in 1969 he taught that institution's first course in American Indian Studies.",0,1,,42632924
1969,CD,YEAR_REGEX_1,TIME,time_reference,"From 1967 to 1994, Kemnitzer was a professor at San Francisco State University, where in 1969 he taught that institution's first course in American Indian Studies.",0,1,,42632924
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Kemnitzer began his academic career in the 1940s, studying public health at the University of California, Berkeley, but withdrew to become a brakeman on the Southern Pacific Railroad.",0,3,== Life and work ==,42632924
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1960s, he earned his doctorate in anthropology from the University of Pennsylvania, after writing a dissertation based on his experiences living among the Oglala Lakota on the Pine Ridge Indian Reservation.",2,3,== Life and work ==,42632924
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, he and his partner Moher Downing posed naked for the 2006 ""Hotties of Harm Reduction"" calendar; the 2007 calendar was dedicated to his memory.",6,3,== Life and work ==,42632924
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 2005, he and his partner Moher Downing posed naked for the 2006 ""Hotties of Harm Reduction"" calendar; the 2007 calendar was dedicated to his memory.",6,3,== Life and work ==,42632924
the 2007,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 2005, he and his partner Moher Downing posed naked for the 2006 ""Hotties of Harm Reduction"" calendar; the 2007 calendar was dedicated to his memory.",6,3,== Life and work ==,42632924
1997,CD,YEAR_REGEX_1,TIME,time_reference,"In 1997, Kemnitzer, who had for many years been an avid record collector, helped create the liner notes for the Smithsonian Folkways Recordings reissue of Anthology of American Folk Music (originally compiled by Harry Everett Smith, with whom Kemnitzer had been friends).",7,3,== Life and work ==,42632924
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In 1997, Kemnitzer, who had for many years been an avid record collector, helped create the liner notes for the Smithsonian Folkways Recordings reissue of Anthology of American Folk Music (originally compiled by Harry Everett Smith, with whom Kemnitzer had been friends).",7,3,== Life and work ==,42632924
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,He subsequently shared in the 1998 Grammy Award for Best Album Notes.,8,3,== Life and work ==,42632924
