time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2004–2005,CD,YEAR_REGEX_1,TIME,time_reference,He voiced Hi Larious in the TV series Father of the Pride (2004–2005) and the titular character in the Gex franchise.,1,0,,3026024
"August 24 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Gould was born in Hopedale, Massachusetts on August 24, 1964, the fifth of six children.",0,2,== Early life ==,3026024
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"After high school, he studied communications and theatre at Framingham State College, but after a year moved to San Francisco to pursue a career in comedy.",1,4,== Career ==,3026024
1986,CD,YEAR_REGEX_1,TIME,time_reference,"It was there he, along with fellow comedian Alex Reid, founded the San Francisco Comedy Condo in 1986.",2,4,== Career ==,3026024
1998,CD,YEAR_REGEX_1,TIME,time_reference,"In 1998, Gould appeared in the episode ""Supermarket Story"" of The King of Queens.",0,6,== Career ==,3026024
seven years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Gould wrote for The Simpsons for seven years (2001–2007), and served as co-executive producer on seasons 14 through 18 (2002–2007).",0,7,== Career ==,3026024
2001–2007,CD,YEAR_REGEX_1,TIME,time_reference,"Gould wrote for The Simpsons for seven years (2001–2007), and served as co-executive producer on seasons 14 through 18 (2002–2007).",0,7,== Career ==,3026024
2002–2007,CD,YEAR_REGEX_1,TIME,time_reference,"Gould wrote for The Simpsons for seven years (2001–2007), and served as co-executive producer on seasons 14 through 18 (2002–2007).",0,7,== Career ==,3026024
a 2005,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"During his time with the show, Gould provided voice work on three episodes, including a 2005 episode on which he provided the voice of Don Knotts as Barney Fife – an impression that originated in his stand-up routine.",1,7,== Career ==,3026024
A Night,NNP NNP,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,"His short films, Last Man On Earth, Break On Through With J.F.K., A Night On Java Island, and Soul Mates are also available for download on his site.",2,8,== Career ==,3026024
2009,CD,YEAR_REGEX_1,TIME,time_reference,"2009 saw the release of his new stand up special, ""Let Me Put My Thoughts In You"" on Shout!",4,8,== Career ==,3026024
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,"The first episode of Gould's own podcast The Dana Gould Hour was made available on iTunes on January 31, 2012.",2,10,== Career ==,3026024
"January 31 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The first episode of Gould's own podcast The Dana Gould Hour was made available on iTunes on January 31, 2012.",2,10,== Career ==,3026024
Currently,RB,TIMELINE_REGEX,TIME,time_reference,"Currently, a new episode of The Dana Gould Hour is released about every two months.",4,10,== Career ==,3026024
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Currently, a new episode of The Dana Gould Hour is released about every two months.",4,10,== Career ==,3026024
about every two months,IN DT CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"Currently, a new episode of The Dana Gould Hour is released about every two months.",4,10,== Career ==,3026024
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, he appeared in live action on the Family Guy episode ""Brian Writes a Bestseller.""",0,11,== Career ==,3026024
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Gould appeared with Melinda Hill and Scott Shriner  in an episode of the web series Romantic Encounters.",0,12,== Career ==,3026024
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Gould participated as a comedian on Playboy's ""Foursome: Walk of Shame"" where he joined other comedians in making fun of the program's contestants.",0,13,== Career ==,3026024
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Gould created the IFC comedy horror series Stan Against Evil, featuring the talent of John C. McGinley, Janet Varney, and Nate Mooney.",0,14,== Career ==,3026024
currently,RB,TIMELINE_REGEX,TIME,time_reference,Gould currently lives in Los Angeles.,0,16,== Personal life ==,3026024
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2000 he married Sue Naegle, former President of HBO Entertainment.",1,16,== Personal life ==,3026024
2014,CD,YEAR_REGEX_1,TIME,time_reference,The couple separated in 2014.,2,16,== Personal life ==,3026024
1998,CD,YEAR_REGEX_1,TIME,time_reference,[Record / CD: 1998],2,18,== Discography ==,3026024
2009,CD,YEAR_REGEX_1,TIME,time_reference,[DVD / CD: 2009; Record 2014],2,19,== Discography ==,3026024
2014,CD,YEAR_REGEX_1,TIME,time_reference,[DVD / CD: 2009; Record 2014],2,19,== Discography ==,3026024
2013,CD,YEAR_REGEX_1,TIME,time_reference,[CD: 2013],1,20,== Discography ==,3026024
2017,CD,YEAR_REGEX_1,TIME,time_reference,[MP3: 2017],1,21,== Discography ==,3026024
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,"Creepshow - Writer (""Night of the Living Late Show"")",0,27,== Crew work ==,3026024
2001,CD,YEAR_REGEX_1,TIME,time_reference,"The Simpsons - Writer (""Homer the Moe"", ""Poppa's Got a Brand New Badge"", ""C.E. D'oh"", ""The President Wore Pearls"", ""Goo Goo Gai Pan"", ""Bart Has Two Mommies"", ""I Don't Wanna Know Why the Caged Bird Sings""), Producer (2001), Supervising Producer (2001-2002), Co-Executive Producer (2002-2007)",0,33,== Crew work ==,3026024
2001-2002,JJ,YEAR_REGEX_1,TIME,time_reference,"The Simpsons - Writer (""Homer the Moe"", ""Poppa's Got a Brand New Badge"", ""C.E. D'oh"", ""The President Wore Pearls"", ""Goo Goo Gai Pan"", ""Bart Has Two Mommies"", ""I Don't Wanna Know Why the Caged Bird Sings""), Producer (2001), Supervising Producer (2001-2002), Co-Executive Producer (2002-2007)",0,33,== Crew work ==,3026024
2002-2007,CD,YEAR_REGEX_1,TIME,time_reference,"The Simpsons - Writer (""Homer the Moe"", ""Poppa's Got a Brand New Badge"", ""C.E. D'oh"", ""The President Wore Pearls"", ""Goo Goo Gai Pan"", ""Bart Has Two Mommies"", ""I Don't Wanna Know Why the Caged Bird Sings""), Producer (2001), Supervising Producer (2001-2002), Co-Executive Producer (2002-2007)",0,33,== Crew work ==,3026024
October 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Review of performance at Comix in New York, October 2008",0,39,== External links ==,3026024
"the July 26 , 2010","DT NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"interviewed on the July 26, 2010, episode of Marc Maron's WTF podcast at the Wayback Machine (archived July 26, 2010)",0,40,== External links ==,3026024
"July 26 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"interviewed on the July 26, 2010, episode of Marc Maron's WTF podcast at the Wayback Machine (archived July 26, 2010)",0,40,== External links ==,3026024
