time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"June 5 , 1873 – June 26 , 1923","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Claude Elwood Albright Roberts (June 5, 1873 – June 26, 1923) was an American opera singer, generally classified as a mezzo-soprano.",0,0,,65402668
the early 20th century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"She grew up in Albuquerque, New Mexico, and was recognized as New Mexico's most famous singer during the early 20th century.",1,0,,65402668
1873,CD,YEAR_REGEX_1,TIME,time_reference,"Albright was born in Howard, Kansas in 1873.",0,2,== Early life ==,65402668
1880,CD,YEAR_REGEX_1,TIME,time_reference,"The family moved to Santa Fe, New Mexico in 1880, and then Albuquerque in 1882.",2,2,== Early life ==,65402668
1882,CD,YEAR_REGEX_1,TIME,time_reference,"The family moved to Santa Fe, New Mexico in 1880, and then Albuquerque in 1882.",2,2,== Early life ==,65402668
1901,CD,YEAR_REGEX_1,TIME,time_reference,"After leaving Vassar, she went with her mother to Paris, where she took voice lessons from Anna de La Grange and then joined the Opéra-Comique in 1901.",0,4,== Opera career ==,65402668
1903,CD,YEAR_REGEX_1,TIME,time_reference,"In 1903, she returned to the United States and joined Henry Wilson Savage's Castle Square Opera Company, where she toured nationally in various productions, mostly English-language versions of famous operas.",2,4,== Opera career ==,65402668
1910,CD,YEAR_REGEX_1,TIME,time_reference,"In 1910 she returned to Europe, joining the Stadtheater Bremen and then the influential Carl Rosa Opera Company in London.",4,4,== Opera career ==,65402668
1912,CD,YEAR_REGEX_1,TIME,time_reference,"She then came back to the United States in 1912, spending a season with the Aborn Opera Company.",6,4,== Opera career ==,65402668
1912–13,CD,YEAR_REGEX_1,TIME,time_reference,Albright's mother and aunt both died in 1912–13 and she had to take time away from the opera to help settle their estates.,7,4,== Opera career ==,65402668
1915,CD,YEAR_REGEX_1,TIME,time_reference,She performed at the Panama–California Exposition in San Diego in 1915 and then joined the La Scala Grand Opera Company in Los Angeles for the 1916 season.,8,4,== Opera career ==,65402668
the 1916,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She performed at the Panama–California Exposition in San Diego in 1915 and then joined the La Scala Grand Opera Company in Los Angeles for the 1916 season.,8,4,== Opera career ==,65402668
1917,CD,YEAR_REGEX_1,TIME,time_reference,"In 1917 she married Edward W. Roberts, a construction engineer, and largely retired from touring.",9,4,== Opera career ==,65402668
1923,CD,YEAR_REGEX_1,TIME,time_reference,She died in 1923 of suspected heart failure and was buried at Fairview Memorial Park in Albuquerque.,10,4,== Opera career ==,65402668
1918,CD,YEAR_REGEX_1,TIME,time_reference,"In 1918, Albright made three recordings for Edison Records, which were released as Edison Disc Records under the name Claudia Albright:",0,6,== Recordings ==,65402668
