time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 29 , 1932 – February 28 , 2019","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
eight years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,2
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,4,2
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,3
the 1980s and 1990s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,1,4
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,7
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,9
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,9
the 1974,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,10
'76,NNP,YEAR_REGEX_2,TIME,time_reference,2,10
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,14
PM,NNP,HALFDAY_REGEX_1,TIME,time_reference,0,14
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,15
of the Past,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,0,15
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,18
'79,POS,YEAR_REGEX_2,TIME,,0,18
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,19
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1989 - Third,CD : JJ,YEAR_REGEX_1 LINKAGE_REGEX ORDINAL_REGEX_1,TIME MODIFIER NUMERAL,,0,26
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,29
Mays,NNP,MONTH_REGEX,TIME,time_reference,0,29
1997 - Three,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX BASIC_NUMBER_REGEX_1,TIME MODIFIER NUMERAL,,0,30
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,31
2012,CD,YEAR_REGEX_1,TIME,time_reference,0,31
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,32
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,33
of 1978,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,33
of the Past,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,1,33
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,40
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,42
2017,CD,YEAR_REGEX_1,TIME,time_reference,1,42
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,43
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,44
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,45
