time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
30 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"As a toddler, she sang back-up on her father's folk music classic Hey Looka Yonder (It's The Clearwater); also singing a solo version of One-Two-Three, another version of which she produced on her own 30 years later.",1,0,,12800045
today,NN,TIMELINE_REGEX,TIME,time_reference,"She is also one of a handful of African-American women producers in the ""indy"" music industry today.",5,0,,12800045
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"While she has been teaching a full load of school and private students for over a decade, her primary notability has been from touring in the eastern United States and Europe with Katzman, starting in 2006.",0,1,,12800045
the eastern,DT JJ,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,"While she has been teaching a full load of school and private students for over a decade, her primary notability has been from touring in the eastern United States and Europe with Katzman, starting in 2006.",0,1,,12800045
2006,CD,YEAR_REGEX_1,TIME,time_reference,"While she has been teaching a full load of school and private students for over a decade, her primary notability has been from touring in the eastern United States and Europe with Katzman, starting in 2006.",0,1,,12800045
"May 6 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 6, 2011, she again played with Nick Katzman at Katzman's ""favorite U.S. venue,"" The Good Coffeehouse Music Parlor (GCMP), located in  Brooklyn, New York.",1,2,,12800045
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"She took another tour of Europe in the summer of 2011, marking her French debut.",3,2,,12800045
of 2011,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She took another tour of Europe in the summer of 2011, marking her French debut.",3,2,,12800045
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"She also sang back-up that year on the folk music classic Hey Looka Yonder (It's the Clear Water) (It's the Clearwater), about the Sloop Clearwater.",3,5,== Biography == | === Early life ===,12800045
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She also played in the 1990s in concerts with Two Story Tuesday and Bojembe around upstate New York, including Glens Falls, Albany, and Colonie.",1,10,== Biography == | === Solo music and band work ===,12800045
Tuesday,NNP,WEEK_REGEX,TIME,time_reference,"She also played in the 1990s in concerts with Two Story Tuesday and Bojembe around upstate New York, including Glens Falls, Albany, and Colonie.",1,10,== Biography == | === Solo music and band work ===,12800045
Falls,NNP,SEASON_REGEX,TIME,time_reference,"She also played in the 1990s in concerts with Two Story Tuesday and Bojembe around upstate New York, including Glens Falls, Albany, and Colonie.",1,10,== Biography == | === Solo music and band work ===,12800045
day,NN,TIME_UNIT_REGEX,TIME,time_reference,"Winslow's day job is that of a music and performing arts teacher at Saint Anne Institute, a reform school for girls, where she administers the ""Expressive Arts"" program.",2,10,== Biography == | === Solo music and band work ===,12800045
Winter 2007 to Spring 2008,NN CD TO NNP CD,SEASON_REGEX YEAR_REGEX_1 LINKAGE_REGEX SEASON_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,Winter 2007 to Spring 2008 tour =,1,13,== Solo tours == | === Winter 2007 to Spring 2008 tour ===,12800045
December 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Winslow made a short Upstate New York solo tour during December 2007 and early 2008.,0,14,== Solo tours == | === Winter 2007 to Spring 2008 tour ===,12800045
early 2008,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Winslow made a short Upstate New York solo tour during December 2007 and early 2008.,0,14,== Solo tours == | === Winter 2007 to Spring 2008 tour ===,12800045
Springs,NNP,SEASON_REGEX,TIME,time_reference,"She had her first headlining show at Caffe Lena in Saratoga Springs, in addition to featured guest spots on WRPI in Troy, New York and WAMC in Albany, New York, as well as a gigs at the Java Jazz Cafe on January 3, 2008, in Delmar, New York.",1,14,== Solo tours == | === Winter 2007 to Spring 2008 tour ===,12800045
"January 3 , 2008","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She had her first headlining show at Caffe Lena in Saratoga Springs, in addition to featured guest spots on WRPI in Troy, New York and WAMC in Albany, New York, as well as a gigs at the Java Jazz Cafe on January 3, 2008, in Delmar, New York.",1,14,== Solo tours == | === Winter 2007 to Spring 2008 tour ===,12800045
