time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 11 , 1928 – March 10 , 2016","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Ernestine Anderson (November 11, 1928 – March 10, 2016) was an American jazz and blues singer.",0,0,,3339517
more than six decades,JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"In a career spanning more than six decades, she recorded over 30 albums.",1,0,,3339517
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1990s she joined Qwest Records, the label founded by fellow Garfield High School graduate Quincy Jones.",4,0,,3339517
"November 11 , 1928","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Ernestine Irene Anderson (and her twin sister Josephine) were born in Houston, Texas, on November 11, 1928.",0,2,== Life and career ==,3339517
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Anderson tells of her early life in the 1998 book The Jazz Scene:,0,3,== Life and career ==,3339517
twelve years old,JJ NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,Ernestine's godmother entered her in a local talent contest when she was twelve years old.,7,4,== Life and career ==,3339517
1944,CD,YEAR_REGEX_1,TIME,time_reference,"""Her family moved to Seattle, Washington, in 1944, when she was 16.",13,4,== Life and career ==,3339517
1946,CD,YEAR_REGEX_1,TIME,time_reference,"Anderson attended Garfield High School, graduating in 1946.",14,4,== Life and career ==,3339517
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"When she was 18, Anderson left Seattle, to tour for a year with the Johnny Otis band.",0,5,== Life and career ==,3339517
1952,CD,YEAR_REGEX_1,TIME,time_reference,"In 1952, she went on tour with Lionel Hampton's orchestra.",1,5,== Life and career ==,3339517
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"After a year with the band, she settled in New York City, determined to make her way as a singer.",2,5,== Life and career ==,3339517
1955,CD,YEAR_REGEX_1,TIME,time_reference,Her appearance on Gigi Gryce's 1955 album Nica's Tempo (Savoy) led to a partnership with trumpeter Rolf Ericson for a three-month Scandinavian tour.,3,5,== Life and career ==,3339517
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Ernestine's first album in the United States was made after her debut album, recorded in Sweden and released here by Mercury Records under the title Hot Cargo (1958).",4,5,== Life and career ==,3339517
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In addition his nationally distributed San Francisco Chronicle jazz column, saying: ""she is the best new jazz singer in a decade.",6,5,== Life and career ==,3339517
1959,CD,YEAR_REGEX_1,TIME,time_reference,"In 1959 Anderson won the Down Beat ""New Star"" Award and recorded for Mercury to more acclaim, before dividing her time from the mid-1960s between America and Europe.",8,5,== Life and career ==,3339517
the 1976,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"""Her re-emergence in the mid-1970s (at which time Ray Brown was her manager) came as a result of a sensational appearance at the 1976 Concord Jazz Festival.",4,6,== Life and career ==,3339517
The next 17 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,The next 17 years sealed Anderson's reputation as a top-tier jazz and blues singer.,6,6,== Life and career ==,3339517
1983,CD,YEAR_REGEX_1,TIME,time_reference,"She performed headlining shows far and wide and recorded almost 20 albums for Concord, two of which—1981's Never Make Your Move Too Soon and 1983's Big City—earned Grammy Award Best Jazz Vocal Performance nominations.",7,6,== Life and career ==,3339517
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,In the years that followed Anderson toured widely—a triumphant series of dates in Japan led to the release of a four-disc live set in 1988—and that same year she made her debut at Carnegie Hall.,8,6,== Life and career ==,3339517
1988—and,CD,YEAR_REGEX_1,TIME,time_reference,In the years that followed Anderson toured widely—a triumphant series of dates in Japan led to the release of a four-disc live set in 1988—and that same year she made her debut at Carnegie Hall.,8,6,== Life and career ==,3339517
year,NN,TIME_UNIT_REGEX,TIME,time_reference,In the years that followed Anderson toured widely—a triumphant series of dates in Japan led to the release of a four-disc live set in 1988—and that same year she made her debut at Carnegie Hall.,8,6,== Life and career ==,3339517
