time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
26 May 1921 – 16 September 2009,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Ernst Märzendorfer (26 May 1921 – 16 September 2009) was an Austrian conductor.,0,0,,24403051
1945,CD,YEAR_REGEX_1,TIME,time_reference,"He studied with Clemens Krauss at the Mozarteum in Salzburg, and was appointed as first conductor of the Graz Opera in 1945.",1,1,,24403051
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,He conducted at the Teatro Colón in Buenos Aires in the early 1950s.,2,1,,24403051
1954,CD,YEAR_REGEX_1,TIME,time_reference,In 1954 he became a guest conductor at the Salzburg Festival.,3,1,,24403051
1953 to 1958,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1953 to 1958, he was the principal conductor of the Mozarteum Orchestra of Salzburg, and led several tours with the orchestra, including a highly acclaimed American tour.",4,1,,24403051
1976,CD,YEAR_REGEX_1,TIME,time_reference,"He was appointed musical director of the Salzburg Festival in Hellbrunn in 1976, where his highlights included twenty stage works by Jacques Offenbach.",0,2,,24403051
1961,CD,YEAR_REGEX_1,TIME,time_reference,"He was permanent conductor at the Vienna State Opera in from 1961, and often appeared at the Berlin State Opera.",1,2,,24403051
1979,CD,YEAR_REGEX_1,TIME,time_reference,In 1979 he revived Franz Schmidt's opera Fredigundis.,2,2,,24403051
