time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
22 February 1923 – 3 March 2008,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,2
the autumn,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,4
of 1965,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,4
17 June 1965,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,4
early 1967,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,4
of Dawn,IN NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,6,4
a Day,DT NNP,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,7,4
1968,CD,YEAR_REGEX_1,TIME,time_reference,9,4
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,10,4
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1972,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1972,CD,YEAR_REGEX_1,TIME,time_reference,7,6
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,7,6
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,7,6
1973,CD,YEAR_REGEX_1,TIME,time_reference,7,6
1974,CD,YEAR_REGEX_1,TIME,time_reference,7,6
1973,CD,YEAR_REGEX_1,TIME,time_reference,11,6
presenter,NN,TIMELINE_REGEX,TIME,time_reference,0,7
6 June 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,2,7
2004,CD,YEAR_REGEX_1,TIME,time_reference,3,7
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,8
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,8
16 March 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,10
March 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12
