time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1921 – 1994,CD IN CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,Henri Arends (1921 – 1994) was a Dutch conductor.,0,0,,15144977
1953,CD,YEAR_REGEX_1,TIME,time_reference,"From 1953 until 1957, he was assistant and later second conductor of the Royal Concertgebouw Orchestra, under first conductor Eduard van Beinum, in Amsterdam and choirmaster of the Toonkunst-choir.",0,3,,15144977
1957,CD,YEAR_REGEX_1,TIME,time_reference,"From 1953 until 1957, he was assistant and later second conductor of the Royal Concertgebouw Orchestra, under first conductor Eduard van Beinum, in Amsterdam and choirmaster of the Toonkunst-choir.",0,3,,15144977
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Jozef Robijns, Miep Zijlstra: Algemene muziekencyclopedie, Haarlem: De Haan, (1979)-1984, ISBN 978-90-228-4930-9",0,8,== Publications ==,15144977
1982,CD,YEAR_REGEX_1,TIME,time_reference,"John L.  Holmes: Conductors on record, London: Victor Gollancz, 1982.",0,9,== Publications ==,15144977
