time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1879–1962,CD,YEAR_REGEX_1,TIME,time_reference,Carmela Mackenna Subercaseaux (1879–1962) was a Chilean pianist and composer.,0,0,,30402102
1934,CD,YEAR_REGEX_1,TIME,time_reference,in 1934 she made her debut as a composer in Berlin with Concerto for Piano and Orchestra.,0,1,,30402102
1936,CD,YEAR_REGEX_1,TIME,time_reference,In 1936 she won an award for her Mass for Mixed Chorus a Cappella in the International Competition of Church Music held in Frankfurt.,2,1,,30402102
1934,CD,YEAR_REGEX_1,TIME,time_reference,Concerto for piano and orchestra (1934),0,3,== Selected Works ==,30402102
