time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
28 June 1899 - 7 September 1971,CD NNP CD : CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Hugo Gyldmark (28 June 1899 - 7 September 1971) was a Danish composer and conductor.,0,0,,22617419
15 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Gyldmark played cello from a young age and his first engagement as an orchestral musician was at 15 years of age  Back in Copenhagen he formed with his brothers Leonard and Sven Gyldmark and formed the Gyldmark trio, which played for the silent film projections.",0,1,,22617419
