time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1985-01-23,JJ,YEAR_REGEX_1,TIME,time_reference,"Jung San (Korean: 정산; born (1985-01-23)January 23, 1985), more commonly known by his stage name San E (Korean: 산이), is a South Korean rapper.",0,0,,35120417
"January 23 , 1985","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jung San (Korean: 정산; born (1985-01-23)January 23, 1985), more commonly known by his stage name San E (Korean: 산이), is a South Korean rapper.",0,0,,35120417
2010,CD,YEAR_REGEX_1,TIME,time_reference,"He debuted in 2010 under JYP Entertainment, where he was the label's first solo rapper.",1,0,,35120417
2013,CD,YEAR_REGEX_1,TIME,time_reference,He left the company in 2013 to sign with hip hop label Brand New Music.,2,0,,35120417
2018,CD,YEAR_REGEX_1,TIME,time_reference,He left the company in 2018 and established hip hop label FameUs,3,0,,35120417
2019,CD,YEAR_REGEX_1,TIME,time_reference,Entertainment in 2019.,4,0,,35120417
2015,CD,YEAR_REGEX_1,TIME,time_reference,"The Boy Who Cried Wolf (2015), and three extended plays: Everybody Ready? (2010), 'Not' Based on the True Story (2013), and Season of Suffering (2017).",6,0,,35120417
2010,CD,YEAR_REGEX_1,TIME,time_reference,"The Boy Who Cried Wolf (2015), and three extended plays: Everybody Ready? (2010), 'Not' Based on the True Story (2013), and Season of Suffering (2017).",6,0,,35120417
2013,CD,YEAR_REGEX_1,TIME,time_reference,"The Boy Who Cried Wolf (2015), and three extended plays: Everybody Ready? (2010), 'Not' Based on the True Story (2013), and Season of Suffering (2017).",6,0,,35120417
2017,CD,YEAR_REGEX_1,TIME,time_reference,"The Boy Who Cried Wolf (2015), and three extended plays: Everybody Ready? (2010), 'Not' Based on the True Story (2013), and Season of Suffering (2017).",6,0,,35120417
the 2010,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"San E has received several major awards, including Best Hip Hop Song at the 2010 Korean Music Awards, Best Rap Performance at the 2015 Mnet Asian Music Awards, and the Hip Hop Award at the 2016 Golden Disc Awards and at the 2016 Seoul Music Awards.",7,0,,35120417
the 2015,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"San E has received several major awards, including Best Hip Hop Song at the 2010 Korean Music Awards, Best Rap Performance at the 2015 Mnet Asian Music Awards, and the Hip Hop Award at the 2016 Golden Disc Awards and at the 2016 Seoul Music Awards.",7,0,,35120417
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"San E has received several major awards, including Best Hip Hop Song at the 2010 Korean Music Awards, Best Rap Performance at the 2015 Mnet Asian Music Awards, and the Hip Hop Award at the 2016 Golden Disc Awards and at the 2016 Seoul Music Awards.",7,0,,35120417
